Time(s), Pressure(PSI)
679.0,14.6517
680.0,14.6426
681.0,14.666
682.0,14.724
683.0,14.6603
684.0,14.6808
685.0,14.6811
686.0,14.696
687.0,14.6364
688.0,14.6942
689.0,14.7254
690.0,14.7208
691.0,14.7624
692.0,14.6685
693.0,14.7127
694.0,14.7065
695.0,14.7659
696.0,14.7096
697.0,14.7112
698.0,14.7088
699.0,14.7322
700.0,14.7414
701.0,14.7459
702.0,14.7128
703.0,14.6721
704.0,14.7274
705.0,14.7483
706.0,14.7196
707.0,14.7189
708.0,14.7819
709.0,14.7399
710.0,14.7898
711.0,14.7331
712.0,14.8236
713.0,14.7869
714.0,14.8461
715.0,14.7884
716.0,14.8065
717.0,14.8291
718.0,14.8007
719.0,14.8092
720.0,14.8168
721.0,14.8382
722.0,14.8128
723.0,14.8718
724.0,14.87
725.0,14.8227
726.0,14.824
727.0,14.8402
728.0,14.8447
729.0,14.8274
730.0,14.8093
731.0,14.8238
732.0,14.803
733.0,14.8318
734.0,14.8193
735.0,14.814
736.0,14.8564
737.0,14.8325
738.0,14.8387
739.0,14.8557
740.0,14.8245
741.0,14.8149
742.0,14.8659
743.0,14.8815
744.0,14.8125
745.0,14.7977
746.0,14.8543
747.0,14.8408
748.0,14.8197
749.0,14.8202
750.0,14.8463
751.0,14.867
752.0,14.8649
753.0,14.8337
754.0,14.8538
755.0,14.8436
756.0,14.8285
757.0,14.8464
758.0,14.8242
759.0,14.8251
760.0,14.8435
761.0,14.8401
762.0,14.825
763.0,14.8274
764.0,14.8618
765.0,14.8464
766.0,14.8296
767.0,14.8486
768.0,14.8029
769.0,14.844
770.0,14.861
771.0,14.8247
772.0,14.8873
773.0,14.8383
774.0,14.8189
775.0,14.85
776.0,14.8282
777.0,14.8349
778.0,14.8101
779.0,14.8542
780.0,14.8458
781.0,14.8488
782.0,14.8605
783.0,14.7952
784.0,14.8705
785.0,14.8559
786.0,14.803
787.0,14.8504
788.0,14.8214
789.0,14.8555
790.0,14.8808
791.0,14.8234
792.0,14.8459
793.0,14.8385
794.0,14.8228
795.0,14.8339
796.0,14.8324
797.0,14.8216
798.0,14.8359
799.0,14.7891
800.0,14.8517
801.0,14.8379
802.0,14.8892
803.0,14.8825
804.0,14.8288
805.0,14.8584
806.0,14.815
807.0,14.8186
808.0,14.851
809.0,14.8344
810.0,14.824
811.0,14.8166
812.0,14.8338
813.0,14.8731
814.0,14.8351
815.0,14.856
816.0,14.7975
817.0,14.8376
818.0,14.8261
819.0,14.8436
820.0,14.8352
821.0,14.8365
822.0,14.8212
823.0,14.7996
824.0,14.8536
825.0,14.8648
826.0,14.8545
827.0,14.8116
828.0,14.7979
829.0,14.8043
830.0,14.8272
831.0,14.8149
832.0,14.8143
833.0,14.8238
834.0,14.8445
835.0,14.7887
836.0,14.7966
837.0,14.8072
838.0,14.8082
839.0,14.822
840.0,14.8003
841.0,14.8087
842.0,14.813
843.0,14.755
844.0,14.7541
845.0,14.8033
846.0,14.8224
847.0,14.8051
848.0,14.7823
849.0,14.7806
850.0,14.7768
851.0,14.7735
852.0,14.8204
853.0,14.7768
854.0,14.7935
855.0,14.7529
856.0,14.7995
857.0,14.8068
858.0,14.7851
859.0,14.7916
860.0,14.7569
861.0,14.7911
862.0,14.7589
863.0,14.7748
864.0,14.7976
865.0,14.7625
866.0,14.8002
867.0,14.733
868.0,14.7884
869.0,14.7812
870.0,14.8004
871.0,14.7922
872.0,14.7485
873.0,14.7478
874.0,14.7802
875.0,14.7408
876.0,14.7352
877.0,14.7203
878.0,14.7139
879.0,14.7186
880.0,14.6892
881.0,14.6531
882.0,14.6405
883.0,14.6378
884.0,14.6628
885.0,14.6685
886.0,14.7239
887.0,14.6978
888.0,14.625
889.0,14.6757
890.0,14.6819
891.0,14.6146
892.0,14.6366
893.0,14.6032
894.0,14.6025
895.0,14.644
896.0,14.6182
897.0,14.6167
898.0,14.6181
899.0,14.5939
900.0,14.5909
901.0,14.5807
902.0,14.552
903.0,14.6118
904.0,14.5669
905.0,14.5814
906.0,14.548
907.0,14.5645
908.0,14.5528
909.0,14.549
910.0,14.6014
911.0,14.5997
912.0,14.5837
913.0,14.5579
914.0,14.5615
915.0,14.5933
916.0,14.5786
917.0,14.602
918.0,14.5854
919.0,14.5669
920.0,14.5349
921.0,14.5832
922.0,14.5814
923.0,14.5828
924.0,14.5626
925.0,14.5829
926.0,14.5714
927.0,14.5774
928.0,14.5718
929.0,14.59
930.0,14.5271
931.0,14.5689
932.0,14.6285
933.0,14.6553
934.0,14.6139
935.0,14.577
936.0,14.6142
937.0,14.6302
938.0,14.5722
939.0,14.5896
940.0,14.6202
941.0,14.6226
942.0,14.5886
943.0,14.5858
944.0,14.6007
945.0,14.6131
946.0,14.5929
947.0,14.6305
948.0,14.5827
949.0,14.6112
950.0,14.6031
951.0,14.6082
952.0,14.6052
953.0,14.549
954.0,14.5832
955.0,14.6057
956.0,14.6416
957.0,14.598
958.0,14.5693
959.0,14.5956
960.0,14.6003
961.0,14.6378
962.0,14.5911
963.0,14.6349
964.0,14.6447
965.0,14.6423
966.0,14.6788
967.0,14.6417
968.0,14.6203
969.0,14.627
970.0,14.6087
971.0,14.6215
972.0,14.6483
973.0,14.6377
974.0,14.6748
975.0,14.6802
976.0,14.6238
977.0,14.6524
978.0,14.6845
979.0,14.6528
980.0,14.6548
981.0,14.6273
982.0,14.6506
983.0,14.6682
984.0,14.6675
985.0,14.7093
986.0,14.6829
987.0,14.6557
988.0,14.6821
989.0,14.6511
990.0,14.6948
991.0,14.6698
992.0,14.6721
993.0,14.6714
994.0,14.6661
995.0,14.6467
996.0,14.6354
997.0,14.6465
998.0,14.6404
999.0,14.6307
1000.0,14.6455
1001.0,14.653
1002.0,14.6662
1003.0,14.681
1004.0,14.6468
1005.0,14.6758
1006.0,14.6811
1007.0,14.6586
1008.0,14.6885
1009.0,14.6842
1010.0,14.6764
1011.0,14.5914
1012.0,14.6598
1013.0,14.6527
1014.0,14.6234
1015.0,14.6857
1016.0,14.6489
1017.0,14.6232
1018.0,14.6962
1019.0,14.6621
1020.0,14.6837
1021.0,14.6601
1022.0,14.6219
1023.0,14.6563
1024.0,14.6886
1025.0,14.6384
1026.0,14.6487
1027.0,14.6802
1028.0,14.6519
1029.0,14.6648
1030.0,14.6934
1031.0,14.698
1032.0,14.6711
1033.0,14.6556
1034.0,14.6531
1035.0,14.6725
1036.0,14.6844
1037.0,14.6375
1038.0,14.7297
1039.0,14.7058
1040.0,14.7295
1041.0,14.6935
1042.0,14.6761
1043.0,14.701
1044.0,14.6948
1045.0,14.6755
1046.0,14.6904
1047.0,14.6671
1048.0,14.6774
1049.0,14.6981
1050.0,14.7004
1051.0,14.694
1052.0,14.685
1053.0,14.7198
1054.0,14.6457
1055.0,14.7229
1056.0,14.7209
1057.0,14.7073
1058.0,14.7206
1059.0,14.7255
1060.0,14.7214
1061.0,14.7139
1062.0,14.7205
1063.0,14.7234
1064.0,14.7055
1065.0,14.7304
1066.0,14.7121
1067.0,14.7407
1068.0,14.732
1069.0,14.7066
1070.0,14.7075
1071.0,14.6938
1072.0,14.6637
1073.0,14.7121
1074.0,14.7193
1075.0,14.7112
1076.0,14.7078
1077.0,14.7069
1078.0,14.7228
1079.0,14.7449
1080.0,14.7273
1081.0,14.7799
1082.0,14.7186
1083.0,14.7609
1084.0,14.7508
1085.0,14.7657
1086.0,14.7287
1087.0,14.7828
1088.0,14.7432
1089.0,14.768
1090.0,14.7708
1091.0,14.7397
1092.0,14.7414
1093.0,14.7743
1094.0,14.755
1095.0,14.7907
1096.0,14.7566
1097.0,14.7562
1098.0,14.7499
1099.0,14.7376
1100.0,14.7571
1101.0,14.7587
1102.0,14.7693
1103.0,14.6878
1104.0,14.6954
1105.0,14.7018
1106.0,14.6167
1107.0,14.6588
1108.0,14.6695
1109.0,14.6128
1110.0,14.6596
1111.0,14.6221
1112.0,14.6233
1113.0,14.6022
1114.0,14.6118
1115.0,14.5393
1116.0,14.5097
1117.0,14.5709
1118.0,14.5164
1119.0,14.5363
1120.0,14.5348
1121.0,14.4949
1122.0,14.5076
1123.0,14.5149
1124.0,14.5063
1125.0,14.5118
1126.0,14.5249
1127.0,14.463
1128.0,14.4433
1129.0,14.4582
1130.0,14.4209
1131.0,14.4553
1132.0,14.4387
1133.0,14.4065
1134.0,14.4545
1135.0,14.4158
1136.0,14.4837
1137.0,14.4258
1138.0,14.4729
1139.0,14.432
1140.0,14.4078
1141.0,14.4202
1142.0,14.4561
1143.0,14.4431
1144.0,14.464
1145.0,14.4217
1146.0,14.4448
1147.0,14.4353
1148.0,14.4277
1149.0,14.45
1150.0,14.4146
1151.0,14.4308
1152.0,14.4587
1153.0,14.4337
1154.0,14.4772
1155.0,14.4759
1156.0,14.4258
1157.0,14.4448
1158.0,14.411
1159.0,14.4081
1160.0,14.4511
1161.0,14.4244
1162.0,14.4621
1163.0,14.4331
1164.0,14.4229
1165.0,14.4312
1166.0,14.455
1167.0,14.4436
1168.0,14.4172
1169.0,14.4729
1170.0,14.4393
1171.0,14.4418
1172.0,14.5038
1173.0,14.4354
1174.0,14.4776
1175.0,14.4276
1176.0,14.5053
1177.0,14.4277
1178.0,14.3643
1179.0,14.463
1180.0,14.4683
1181.0,14.4399
1182.0,14.4533
1183.0,14.4431
1184.0,14.4195
1185.0,14.4286
1186.0,14.3952
1187.0,14.4441
1188.0,14.4017
1189.0,14.462
1190.0,14.466
1191.0,14.4583
1192.0,14.4543
1193.0,14.4765
1194.0,14.4612
1195.0,14.4227
1196.0,14.4468
1197.0,14.4685
1198.0,14.4185
1199.0,14.4528
1200.0,14.4559
1201.0,14.4309
1202.0,14.4374
1203.0,14.4407
1204.0,14.4606
1205.0,14.466
1206.0,14.4576
1207.0,14.4669
1208.0,14.4446
1209.0,14.4054
1210.0,14.4152
1211.0,14.4923
1212.0,14.4664
1213.0,14.4577
1214.0,14.4444
1215.0,14.4435
1216.0,14.498
1217.0,14.4441
1218.0,14.4431
1219.0,14.41
1220.0,14.4413
1221.0,14.4543
1222.0,14.4568
1223.0,14.4448
1224.0,14.4061
1225.0,14.4465
1226.0,14.4254
1227.0,14.4492
1228.0,14.3885
1229.0,14.4493
1230.0,14.4178
1231.0,14.4149
1232.0,14.415
1233.0,14.4541
1234.0,14.4319
1235.0,14.4342
1236.0,14.4005
1237.0,14.4377
1238.0,14.4584
1239.0,14.4793
1240.0,14.4542
1241.0,14.4947
1242.0,14.4573
1243.0,14.4403
1244.0,14.4599
1245.0,14.4571
1246.0,14.4184
1247.0,14.4104
1248.0,14.4639
1249.0,14.4541
1250.0,14.4842
1251.0,14.4419
1252.0,14.4564
1253.0,14.4564
1254.0,14.4327
1255.0,14.4702
1256.0,14.4567
1257.0,14.4577
1258.0,14.4423
1259.0,14.412
1260.0,14.4413
1261.0,14.4089
1262.0,14.4904
1263.0,14.4797
1264.0,14.4154
1265.0,14.4539
1266.0,14.4698
1267.0,14.4546
1268.0,14.4145
1269.0,14.4421
1270.0,14.4807
1271.0,14.4559
1272.0,14.4247
1273.0,14.4534
1274.0,14.4295
1275.0,14.4193
1276.0,14.4433
1277.0,14.4169
1278.0,14.4357
1279.0,14.4455
1280.0,14.4856
1281.0,14.4919
1282.0,14.5061
1283.0,14.4331
1284.0,14.474
1285.0,14.4654
1286.0,14.4101
1287.0,14.4394
1288.0,14.4079
1289.0,14.4891
1290.0,14.4752
1291.0,14.4395
1292.0,14.4829
1293.0,14.4579
1294.0,14.451
1295.0,14.4209
1296.0,14.4553
1297.0,14.4644
1298.0,14.4661
1299.0,14.4131
1300.0,14.4457
1301.0,14.4358
1302.0,14.4805
1303.0,14.4833
1304.0,14.4428
1305.0,14.4393
1306.0,14.4668
1307.0,14.4507
1308.0,14.4588
1309.0,14.4733
1310.0,14.4763
1311.0,14.4693
1312.0,14.4583
1313.0,14.4509
1314.0,14.4242
1315.0,14.4382
1316.0,14.4447
1317.0,14.4303
1318.0,14.467
1319.0,14.4719
1320.0,14.4647
1321.0,14.461
1322.0,14.5038
1323.0,14.4738
1324.0,14.4712
1325.0,14.4573
1326.0,14.45
1327.0,14.4706
1328.0,14.4699
1329.0,14.4794
1330.0,14.4361
1331.0,14.451
1332.0,14.4611
1333.0,14.4411
1334.0,14.4554
1335.0,14.4226
1336.0,14.4618
1337.0,14.4352
1338.0,14.3894
1339.0,14.4526
1340.0,14.4723
1341.0,14.4683
1342.0,14.4014
1343.0,14.4576
1344.0,14.438
1345.0,14.4608
1346.0,14.4434
1347.0,14.46
1348.0,14.4365
1349.0,14.5128
1350.0,14.4717
1351.0,14.4335
1352.0,14.4393
1353.0,14.4534
1354.0,14.4661
1355.0,14.4678
1356.0,14.4618
1357.0,14.4956
1358.0,14.4697
1359.0,14.4651
1360.0,14.4745
1361.0,14.4433
1362.0,14.4555
1363.0,14.4602
1364.0,14.4384
1365.0,14.4753
1366.0,14.455
1367.0,14.4741
1368.0,14.4832
1369.0,14.4913
1370.0,14.4711
1371.0,14.4674
1372.0,14.4602
1373.0,14.4239
1374.0,14.4231
1375.0,14.4249
1376.0,14.4799
1377.0,14.4294
1378.0,14.4565
1379.0,14.4687
1380.0,14.4574
1381.0,14.4379
1382.0,14.433
1383.0,14.4695
1384.0,14.4281
1385.0,14.4804
1386.0,14.4854
1387.0,14.4783
1388.0,14.4658
1389.0,14.4635
1390.0,14.4037
1391.0,14.4173
1392.0,14.4558
1393.0,14.4726
1394.0,14.456
1395.0,14.4895
1396.0,14.4553
1397.0,14.4434
1398.0,14.454
1399.0,14.4554
1400.0,14.4821
1401.0,14.462
1402.0,14.4516
1403.0,14.4358
1404.0,14.5063
1405.0,14.4735
1406.0,14.4628
1407.0,14.4304
1408.0,14.4548
1409.0,14.4848
1410.0,14.4704
1411.0,14.4247
1412.0,14.4099
1413.0,14.4478
1414.0,14.4605
1415.0,14.4689
1416.0,14.4554
1417.0,14.444
1418.0,14.4356
1419.0,14.4793
1420.0,14.4659
1421.0,14.4814
1422.0,14.438
1423.0,14.4552
1424.0,14.4454
1425.0,14.4581
1426.0,14.4733
1427.0,14.4727
1428.0,14.4243
1429.0,14.483
1430.0,14.4507
1431.0,14.4791
1432.0,14.454
1433.0,14.4683
1434.0,14.4679
1435.0,14.4708
1436.0,14.4648
1437.0,14.44
1438.0,14.4189
1439.0,14.4485
1440.0,14.4659
1441.0,14.477
1442.0,14.4822
1443.0,14.4587
1444.0,14.4771
1445.0,14.4708
1446.0,14.4558
1447.0,14.4314
1448.0,14.4478
1449.0,14.4404
1450.0,14.4634
1451.0,14.4685
1452.0,14.457
1453.0,14.4915
1454.0,14.4707
1455.0,14.4396
1456.0,14.4726
1457.0,14.5087
1458.0,14.4458
1459.0,14.4394
1460.0,14.4587
1461.0,14.4729
1462.0,14.4672
1463.0,14.4469
1464.0,14.4793
1465.0,14.4823
1466.0,14.4907
1467.0,14.4516
1468.0,14.4846
1469.0,14.492
1470.0,14.4661
1471.0,14.482
1472.0,14.4983
1473.0,14.4817
1474.0,14.4952
1475.0,14.4257
1476.0,14.4624
1477.0,14.427
1478.0,14.4728
1479.0,14.4463
1480.0,14.487
1481.0,14.479
1482.0,14.4535
1483.0,14.4711
1484.0,14.5051
1485.0,14.5022
1486.0,14.4813
1487.0,14.4222
1488.0,14.4812
1489.0,14.4402
1490.0,14.437
1491.0,14.4324
1492.0,14.4545
1493.0,14.4925
1494.0,14.4639
1495.0,14.4664
1496.0,14.4779
1497.0,14.5033
1498.0,14.4409
1499.0,14.4562
1500.0,14.4733
1501.0,14.4749
1502.0,14.4746
1503.0,14.444
1504.0,14.4617
1505.0,14.4745
1506.0,14.4736
1507.0,14.469
1508.0,14.4736
1509.0,14.4619
1510.0,14.4945
