Time(s), Pressure(PSI)
425.0,48.3645
426.0,48.3157
427.0,48.1969
428.0,48.0508
429.0,48.0407
430.0,47.9858
431.0,47.8638
432.0,47.7881
433.0,47.766
434.0,47.7147
435.0,47.6867
436.0,47.6856
437.0,47.677
438.0,47.6616
439.0,47.5936
440.0,47.5142
441.0,47.5455
442.0,47.5809
443.0,47.499
444.0,47.5066
445.0,47.4316
446.0,47.3892
447.0,47.4665
448.0,47.4254
449.0,47.3248
450.0,47.3407
451.0,47.3855
452.0,47.3163
453.0,47.3462
454.0,47.3569
455.0,47.3451
456.0,47.3319
457.0,47.3069
458.0,47.361
459.0,47.386
460.0,47.4114
461.0,47.3956
462.0,47.3975
463.0,47.4206
464.0,47.3528
465.0,47.3954
466.0,47.4131
467.0,47.3154
468.0,47.3018
469.0,47.4266
470.0,47.3955
471.0,47.4344
472.0,47.4458
473.0,47.534
474.0,47.4998
475.0,47.5273
476.0,47.5697
477.0,47.5799
478.0,47.5447
479.0,47.5751
480.0,47.6634
481.0,47.691
482.0,47.639
483.0,47.718
484.0,47.682
485.0,47.6619
486.0,47.7059
487.0,47.9456
488.0,48.408
489.0,48.9878
490.0,49.5574
491.0,50.1194
492.0,50.691
493.0,51.1259
494.0,51.6838
495.0,52.0785
496.0,52.2222
497.0,51.876
498.0,51.5598
499.0,51.1609
500.0,50.8141
501.0,50.6025
502.0,50.2706
503.0,50.0606
504.0,50.0756
505.0,50.6495
506.0,51.138
507.0,51.6718
508.0,52.2146
509.0,52.7144
510.0,53.1279
511.0,53.5736
512.0,53.9162
513.0,54.3433
514.0,54.6132
515.0,54.8826
516.0,55.2197
517.0,55.4037
518.0,55.5381
519.0,55.7998
520.0,56.0171
521.0,56.032
522.0,56.2792
523.0,56.4978
524.0,56.5759
525.0,56.7226
526.0,56.8363
527.0,56.9613
528.0,57.0821
529.0,57.1668
530.0,57.3172
531.0,57.435
532.0,57.429
533.0,57.4495
534.0,57.3428
535.0,57.3994
536.0,57.2519
537.0,57.2865
538.0,57.3577
539.0,57.2515
540.0,56.7043
541.0,55.8318
542.0,54.9654
543.0,54.2025
544.0,53.5904
545.0,52.9531
546.0,52.3463
547.0,51.8879
548.0,51.4792
549.0,51.0394
550.0,50.6156
551.0,50.2228
552.0,49.9857
553.0,49.7
554.0,49.4578
555.0,49.2346
556.0,49.031
557.0,48.7926
558.0,48.6405
559.0,48.4715
560.0,48.374
561.0,48.2162
562.0,48.044
563.0,48.0095
564.0,47.9026
565.0,47.7357
566.0,47.6792
567.0,47.5624
568.0,47.4817
569.0,47.4097
570.0,47.4146
571.0,47.343
572.0,47.2209
573.0,46.4566
574.0,45.233
575.0,44.0509
576.0,43.0101
577.0,42.0037
578.0,41.0068
579.0,40.159
580.0,39.3798
581.0,38.5616
582.0,37.8972
583.0,37.2319
584.0,36.5666
585.0,36.1272
586.0,35.5134
587.0,35.0015
588.0,34.5798
589.0,34.1041
590.0,33.6146
591.0,33.2956
592.0,32.8777
593.0,32.4593
594.0,32.1102
595.0,31.8083
596.0,31.4171
597.0,31.1291
598.0,30.813
599.0,30.5338
600.0,30.3037
601.0,29.9393
602.0,29.7138
603.0,29.509
604.0,29.2428
605.0,28.9764
606.0,28.7652
607.0,28.5639
608.0,28.3272
609.0,28.1357
610.0,27.897
611.0,27.691
612.0,27.5569
613.0,27.362
614.0,27.1718
615.0,27.0341
616.0,26.8081
617.0,26.7182
618.0,26.5387
619.0,26.3432
620.0,26.2122
621.0,26.0504
622.0,25.9515
623.0,25.7928
624.0,25.6068
625.0,25.5262
626.0,25.3423
627.0,25.2316
628.0,25.0921
629.0,24.9536
630.0,24.893
631.0,24.7497
632.0,24.5863
633.0,24.5035
634.0,24.4027
635.0,24.3157
636.0,24.2233
637.0,24.0624
638.0,24.0039
639.0,23.8555
640.0,23.7656
641.0,23.6681
642.0,23.5785
643.0,23.5343
644.0,23.4281
645.0,23.3227
646.0,23.2137
647.0,23.1581
648.0,23.0253
649.0,22.9224
650.0,22.8745
651.0,22.7818
652.0,22.7132
653.0,22.6621
654.0,22.5795
655.0,22.4786
656.0,22.4313
657.0,22.2841
658.0,22.2521
659.0,22.1874
660.0,22.0908
661.0,22.055
662.0,21.9648
663.0,21.9083
664.0,21.791
665.0,21.8226
666.0,21.7489
667.0,21.6808
668.0,21.6139
669.0,21.5209
670.0,21.4896
671.0,21.4562
672.0,21.3748
673.0,21.3676
674.0,21.302
675.0,21.2709
676.0,21.158
677.0,21.1323
678.0,21.0648
679.0,21.0035
680.0,20.9445
681.0,20.9604
682.0,20.9207
683.0,20.7987
684.0,20.7724
685.0,20.7578
686.0,20.6662
687.0,20.6812
688.0,20.5939
689.0,20.5744
690.0,20.4989
691.0,20.4915
692.0,20.4265
693.0,20.4064
694.0,20.3437
695.0,20.3179
696.0,20.2852
697.0,20.1928
698.0,20.2429
699.0,20.1602
700.0,20.1246
701.0,20.05
702.0,20.0474
703.0,20.0378
704.0,19.9851
705.0,19.9648
706.0,19.9162
707.0,19.878
708.0,19.8012
709.0,19.882
710.0,19.7424
711.0,19.7649
712.0,19.7112
713.0,19.702
714.0,19.6401
715.0,19.6177
716.0,19.6406
717.0,19.6011
718.0,19.5843
719.0,19.5625
720.0,19.4956
721.0,19.4322
722.0,19.4307
723.0,19.4351
724.0,19.3694
725.0,19.4123
726.0,19.3506
727.0,19.2973
728.0,19.284
729.0,19.2624
730.0,19.2175
731.0,19.1996
732.0,19.2158
733.0,19.1233
734.0,19.1588
735.0,19.0845
736.0,19.0888
737.0,19.0714
738.0,19.0351
739.0,18.985
740.0,18.9719
741.0,18.9293
742.0,18.9099
743.0,18.8882
744.0,18.8619
745.0,18.8499
746.0,18.7907
747.0,18.7584
748.0,18.7893
749.0,18.7578
750.0,18.7519
751.0,18.7082
752.0,18.9117
753.0,19.2172
754.0,19.5717
755.0,19.8919
756.0,20.2753
757.0,20.6562
758.0,21.0895
759.0,21.5447
760.0,22.0249
761.0,22.5396
762.0,23.1031
763.0,23.73
764.0,24.2798
765.0,24.9578
766.0,25.5895
767.0,26.325
768.0,26.9942
769.0,27.7238
770.0,28.5639
771.0,29.3297
772.0,30.202
773.0,31.0429
774.0,31.9764
775.0,32.9389
776.0,33.8956
777.0,34.9518
778.0,35.9332
779.0,37.0169
780.0,38.1028
781.0,39.2483
782.0,40.3215
783.0,41.4731
784.0,42.6529
785.0,43.8982
786.0,45.1224
787.0,46.3459
788.0,47.5262
789.0,48.7845
790.0,49.9828
791.0,51.1548
792.0,52.2316
793.0,53.2766
794.0,54.2716
795.0,55.1145
796.0,55.8474
797.0,56.592
798.0,57.1268
799.0,57.6166
800.0,57.9986
801.0,58.4506
802.0,58.7138
803.0,59.0339
804.0,59.245
805.0,59.4268
806.0,59.5409
807.0,59.6915
808.0,59.8788
809.0,60.011
810.0,60.1051
811.0,60.2235
812.0,60.3429
813.0,60.3732
814.0,60.4103
815.0,60.5268
816.0,60.4929
817.0,60.4726
818.0,60.5231
819.0,60.5811
820.0,60.6526
821.0,60.6292
822.0,60.7497
823.0,60.7875
824.0,60.8086
825.0,60.7653
826.0,60.8174
827.0,60.7766
828.0,60.729
829.0,60.7816
830.0,60.7389
831.0,60.8546
832.0,60.7409
833.0,60.8224
834.0,60.7303
835.0,60.7165
836.0,60.615
837.0,60.6904
838.0,60.5312
839.0,60.4384
840.0,60.4995
841.0,60.5
842.0,60.5433
843.0,60.5806
844.0,60.5795
845.0,60.6247
846.0,60.5995
847.0,60.6838
848.0,60.6055
849.0,60.6201
850.0,60.5537
851.0,60.6287
852.0,60.5921
853.0,60.6438
854.0,60.6104
855.0,60.5114
856.0,60.5681
857.0,60.5459
858.0,60.6846
859.0,60.6363
860.0,60.6508
861.0,60.5953
862.0,60.6922
863.0,60.6903
864.0,60.7288
865.0,60.7228
866.0,60.5965
867.0,60.6072
868.0,60.6777
869.0,60.7736
870.0,60.7491
871.0,60.8445
872.0,60.8165
873.0,60.8305
874.0,60.9374
875.0,60.8767
876.0,60.8606
877.0,60.8178
878.0,60.5872
879.0,60.3516
880.0,60.2714
881.0,60.2556
882.0,60.2081
883.0,60.2353
884.0,60.0998
885.0,60.0698
886.0,59.9668
887.0,59.8669
888.0,59.611
889.0,59.3236
890.0,59.1188
891.0,58.8719
892.0,58.665
893.0,58.5124
894.0,58.3688
895.0,58.3277
896.0,58.2257
897.0,58.1899
898.0,58.1546
899.0,58.2156
900.0,58.166
901.0,58.1824
902.0,58.1063
903.0,58.0466
904.0,58.0255
905.0,58.0199
906.0,57.9891
907.0,57.9719
908.0,57.9465
909.0,57.8594
910.0,57.9018
911.0,57.8413
912.0,57.8011
913.0,57.7165
914.0,57.7067
915.0,57.6841
916.0,57.7095
917.0,57.741
918.0,57.7148
919.0,57.733
920.0,57.7374
921.0,57.7678
922.0,57.7651
923.0,57.7604
924.0,57.7753
925.0,57.7837
926.0,57.7232
927.0,57.7745
928.0,57.733
929.0,57.8162
930.0,57.8187
931.0,57.891
932.0,57.835
933.0,57.8779
934.0,57.8093
935.0,57.85
936.0,57.7853
937.0,57.6863
938.0,57.5945
939.0,57.6443
940.0,57.6322
941.0,57.5819
942.0,57.6256
943.0,57.6187
944.0,57.6161
945.0,57.5534
946.0,57.5195
947.0,57.4865
948.0,57.4727
949.0,57.42
950.0,57.3486
951.0,57.4053
952.0,57.5016
953.0,57.5123
954.0,57.5354
955.0,57.5786
956.0,57.6025
957.0,57.5832
958.0,57.6681
959.0,57.6367
960.0,57.5679
961.0,57.3255
962.0,57.5254
963.0,57.7157
964.0,57.8774
965.0,57.9867
966.0,58.0729
967.0,58.0885
968.0,58.209
969.0,58.182
970.0,58.0976
971.0,57.9175
972.0,57.9461
973.0,57.9309
974.0,57.9397
975.0,58.0326
976.0,58.0506
977.0,58.0309
978.0,58.0968
979.0,58.0685
980.0,58.0591
981.0,58.018
982.0,57.9443
983.0,57.913
984.0,57.8823
985.0,57.9601
986.0,57.9388
987.0,57.9874
988.0,58.0536
989.0,58.0202
990.0,58.1144
991.0,58.046
992.0,58.0296
993.0,57.9703
994.0,57.98
995.0,57.9868
996.0,57.9676
997.0,58.0399
998.0,58.0279
999.0,58.111
1000.0,58.1983
1001.0,58.1611
1002.0,58.2206
1003.0,58.1758
1004.0,58.1918
1005.0,58.1734
1006.0,58.1949
1007.0,58.0783
1008.0,58.1248
1009.0,58.0954
1010.0,58.068
1011.0,58.0439
1012.0,58.083
1013.0,58.0327
1014.0,58.0603
1015.0,57.9979
1016.0,57.9721
1017.0,57.9183
1018.0,57.8378
1019.0,57.8251
1020.0,57.8005
1021.0,57.8152
1022.0,57.8488
1023.0,57.8471
1024.0,57.8659
1025.0,57.8176
1026.0,57.8444
1027.0,57.8286
1028.0,57.7404
1029.0,57.8004
1030.0,57.7346
1031.0,57.8074
1032.0,57.7967
1033.0,57.8444
1034.0,57.8192
1035.0,57.9241
1036.0,57.9187
1037.0,57.9087
1038.0,57.9705
1039.0,57.916
1040.0,57.828
1041.0,57.8191
1042.0,57.8039
1043.0,57.7049
1044.0,57.7164
1045.0,57.6119
1046.0,57.5821
1047.0,57.5337
1048.0,57.4519
1049.0,57.3619
1050.0,57.3045
1051.0,57.2512
1052.0,57.3036
1053.0,57.3367
1054.0,57.3176
1055.0,57.3166
1056.0,57.305
1057.0,57.3795
1058.0,57.3256
1059.0,57.3887
1060.0,57.3616
1061.0,57.3379
1062.0,57.5322
1063.0,57.5567
1064.0,57.6983
1065.0,57.7184
1066.0,57.7297
1067.0,57.7257
1068.0,57.8128
1069.0,57.824
1070.0,57.783
1071.0,57.8062
1072.0,57.8718
1073.0,57.9172
1074.0,58.0062
1075.0,58.0724
1076.0,58.0779
1077.0,58.1289
1078.0,58.1332
1079.0,58.1042
1080.0,58.0971
1081.0,58.084
1082.0,58.0346
1083.0,58.0222
1084.0,57.9787
1085.0,57.9246
1086.0,57.9983
1087.0,58.0628
1088.0,58.0462
1089.0,58.1197
1090.0,58.0923
1091.0,58.0553
1092.0,58.0185
1093.0,57.9531
1094.0,57.9193
1095.0,57.9341
1096.0,57.964
1097.0,57.945
1098.0,58.0597
1099.0,58.1328
1100.0,58.1603
1101.0,58.2615
1102.0,58.2824
1103.0,58.1716
1104.0,58.191
1105.0,58.1418
1106.0,58.1948
1107.0,58.204
1108.0,58.2177
1109.0,58.1734
1110.0,58.2581
1111.0,58.2622
1112.0,58.1378
1113.0,58.2032
1114.0,58.0604
1115.0,57.9546
1116.0,57.9146
1117.0,57.8122
1118.0,57.8717
1119.0,57.8584
1120.0,57.8498
1121.0,57.8514
1122.0,57.8969
1123.0,57.8989
1124.0,57.8062
1125.0,57.7753
1126.0,57.6636
1127.0,57.6468
1128.0,57.6
1129.0,57.6605
1130.0,57.6425
1131.0,57.7084
1132.0,57.6816
1133.0,57.6668
1134.0,57.735
1135.0,57.6958
1136.0,57.7101
1137.0,57.7024
1138.0,57.7342
1139.0,57.7254
1140.0,57.7951
1141.0,57.8541
1142.0,57.8553
1143.0,57.8994
1144.0,57.9059
1145.0,57.8768
1146.0,57.8588
1147.0,57.8269
1148.0,57.7193
1149.0,57.6633
1150.0,57.591
1151.0,57.5224
1152.0,57.5366
1153.0,57.3915
1154.0,57.3154
1155.0,57.2859
1156.0,57.3398
1157.0,57.2288
1158.0,57.2663
1159.0,57.1497
1160.0,57.1861
1161.0,57.2708
1162.0,57.3094
1163.0,57.3263
1164.0,57.3185
1165.0,57.344
1166.0,57.3421
1167.0,57.326
1168.0,57.3387
1169.0,57.3399
1170.0,57.3328
1171.0,57.4208
1172.0,57.4329
1173.0,57.5315
1174.0,57.5595
1175.0,57.5839
1176.0,57.617
1177.0,57.6115
1178.0,57.5563
1179.0,57.6601
1180.0,57.5739
1181.0,57.6075
1182.0,57.6612
1183.0,57.7579
1184.0,57.704
1185.0,57.8392
1186.0,57.8124
1187.0,57.841
1188.0,57.7708
1189.0,57.781
1190.0,57.7416
1191.0,57.7648
1192.0,57.6861
1193.0,57.6791
1194.0,57.6891
1195.0,57.7712
1196.0,57.741
1197.0,57.7954
1198.0,57.8778
1199.0,57.8667
1200.0,57.8872
1201.0,57.8923
1202.0,57.8443
1203.0,57.8417
1204.0,57.8319
1205.0,57.8795
1206.0,58.0134
1207.0,58.057
1208.0,58.0771
1209.0,58.1313
1210.0,58.0884
1211.0,58.1034
1212.0,58.0595
1213.0,57.9503
1214.0,57.8685
1215.0,57.8662
1216.0,57.92
1217.0,57.8807
1218.0,57.916
1219.0,57.9115
1220.0,57.884
1221.0,57.9076
1222.0,57.8716
1223.0,57.8571
1224.0,57.7568
1225.0,57.7079
1226.0,57.642
1227.0,57.7117
1228.0,57.6234
1229.0,57.6324
1230.0,57.6947
1231.0,57.7307
1232.0,57.718
1233.0,57.7602
1234.0,57.7144
1235.0,57.6071
1236.0,57.599
1237.0,57.5946
1238.0,57.6299
1239.0,57.6932
1240.0,57.6258
1241.0,57.6376
1242.0,57.7474
1243.0,57.7313
1244.0,57.7302
1245.0,57.7506
1246.0,57.6971
1247.0,57.6602
1248.0,57.7177
1249.0,57.6456
1250.0,57.7122
1251.0,57.6
1252.0,57.5073
1253.0,56.1877
1254.0,53.6658
1255.0,51.464
1256.0,49.511
1257.0,47.7699
1258.0,46.1531
1259.0,44.7736
1260.0,43.5462
1261.0,42.3812
1262.0,41.3133
1263.0,40.4197
1264.0,39.4735
1265.0,38.6499
1266.0,37.9323
1267.0,37.1518
1268.0,36.508
1269.0,35.9553
1270.0,35.356
1271.0,34.7673
1272.0,34.2693
1273.0,33.7812
1274.0,33.3594
1275.0,32.9298
1276.0,32.456
1277.0,32.0655
1278.0,31.679
1279.0,31.3555
1280.0,30.9333
1281.0,30.6889
1282.0,30.324
1283.0,30.0191
1284.0,29.7423
1285.0,29.4756
1286.0,29.2031
1287.0,28.955
1288.0,28.7189
1289.0,28.442
1290.0,28.2338
1291.0,28.0099
1292.0,27.7948
1293.0,27.5824
1294.0,27.3972
1295.0,27.1964
1296.0,27.0239
1297.0,26.8287
1298.0,26.6744
1299.0,26.4905
1300.0,26.3308
1301.0,26.1774
1302.0,25.9989
1303.0,25.8388
1304.0,25.6902
1305.0,25.5691
1306.0,25.4001
1307.0,25.2766
1308.0,25.1612
1309.0,25.0448
1310.0,24.9105
1311.0,24.7736
1312.0,24.6131
1313.0,24.539
1314.0,24.3855
1315.0,24.2759
1316.0,24.1674
1317.0,24.0525
1318.0,23.951
1319.0,23.9038
1320.0,23.7412
1321.0,23.6167
1322.0,23.5168
1323.0,23.4487
1324.0,23.3264
1325.0,23.2562
1326.0,23.2039
1327.0,23.0923
1328.0,22.98
1329.0,22.9251
1330.0,22.8049
1331.0,22.7726
1332.0,22.6941
1333.0,22.5705
1334.0,22.5528
1335.0,22.4853
1336.0,22.3732
1337.0,22.2994
1338.0,22.2702
1339.0,22.17
1340.0,22.1271
1341.0,21.9954
1342.0,21.907
1343.0,21.9214
1344.0,21.8659
1345.0,21.7828
1346.0,21.743
1347.0,21.642
1348.0,21.5825
1349.0,21.5641
1350.0,21.5291
1351.0,21.4489
1352.0,21.3702
1353.0,21.3614
1354.0,21.2702
1355.0,21.2242
1356.0,21.1852
1357.0,21.1149
1358.0,21.091
1359.0,21.0282
1360.0,20.9523
1361.0,20.8885
1362.0,20.856
1363.0,20.8083
1364.0,20.7317
1365.0,20.698
1366.0,20.6364
1367.0,20.6071
1368.0,20.588
1369.0,20.522
1370.0,20.4857
1371.0,20.4299
1372.0,20.394
1373.0,20.3541
1374.0,20.3515
1375.0,20.2507
1376.0,20.2339
1377.0,20.2108
1378.0,20.1751
1379.0,20.1173
1380.0,20.0375
1381.0,20.0213
1382.0,20.0146
1383.0,19.9407
1384.0,19.9502
1385.0,19.927
1386.0,19.8405
1387.0,19.8553
1388.0,19.7453
1389.0,19.803
1390.0,19.6959
1391.0,19.6482
1392.0,19.655
1393.0,19.6164
1394.0,19.5819
1395.0,19.5585
1396.0,19.4998
1397.0,19.4741
1398.0,19.4711
1399.0,19.4608
1400.0,19.4173
1401.0,19.3643
1402.0,19.3335
1403.0,19.3034
1404.0,19.2525
1405.0,19.2051
1406.0,19.2469
1407.0,19.1504
1408.0,19.1487
1409.0,19.1247
1410.0,19.0862
1411.0,19.0612
1412.0,19.0154
1413.0,19.0085
1414.0,18.9721
1415.0,18.9818
1416.0,18.9209
1417.0,18.9813
1418.0,18.8968
1419.0,18.8978
1420.0,18.8862
1421.0,18.8685
1422.0,18.8455
1423.0,18.8423
1424.0,18.7994
1425.0,18.7736
1426.0,18.7373
1427.0,18.742
1428.0,18.7029
1429.0,18.6865
1430.0,18.6873
1431.0,18.6544
1432.0,18.5893
1433.0,18.634
1434.0,18.5825
1435.0,18.6002
1436.0,18.5678
1437.0,18.5917
1438.0,18.5457
1439.0,18.537
1440.0,18.5231
1441.0,18.518
1442.0,18.4599
1443.0,18.4469
1444.0,18.4472
1445.0,18.4466
1446.0,18.377
1447.0,18.3766
1448.0,18.3694
1449.0,18.3686
1450.0,18.3311
1451.0,18.3105
1452.0,18.3249
1453.0,18.3056
1454.0,18.2699
1455.0,18.2649
1456.0,18.2479
1457.0,18.2542
1458.0,18.2396
1459.0,18.2036
1460.0,18.1991
1461.0,18.1831
1462.0,18.1749
1463.0,18.1659
1464.0,18.1465
1465.0,18.1096
1466.0,18.0957
1467.0,18.1108
1468.0,18.0966
1469.0,18.0781
1470.0,18.0578
1471.0,18.0645
1472.0,17.9811
1473.0,17.9957
1474.0,17.975
1475.0,17.9678
1476.0,17.9391
1477.0,17.9222
1478.0,17.9546
1479.0,17.8806
1480.0,17.8683
1481.0,17.864
1482.0,17.9003
1483.0,17.8498
1484.0,17.8268
1485.0,17.8641
1486.0,17.7928
1487.0,17.8043
1488.0,17.8061
1489.0,17.7999
1490.0,17.7289
1491.0,17.7309
1492.0,17.7272
1493.0,17.7208
1494.0,17.7365
1495.0,17.6952
1496.0,17.6687
1497.0,17.6424
1498.0,17.6555
1499.0,17.6388
1500.0,17.6476
1501.0,17.6208
1502.0,17.615
1503.0,17.592
1504.0,17.5691
1505.0,17.5676
1506.0,17.5295
1507.0,17.5575
1508.0,17.5549
1509.0,17.5428
1510.0,17.5196
1511.0,17.4672
1512.0,17.4917
1513.0,17.4602
