Time(s), Pressure(PSI)
528.0,14.0537
529.0,14.0488
530.0,14.0291
531.0,14.0243
532.0,14.0859
533.0,14.0056
534.0,14.0535
535.0,14.0253
536.0,14.0853
537.0,14.0613
538.0,14.0455
539.0,14.0553
540.0,14.0532
541.0,14.0385
542.0,14.0038
543.0,14.0411
544.0,14.0456
545.0,14.0476
546.0,14.0597
547.0,14.0449
548.0,14.0059
549.0,14.0285
550.0,14.0425
551.0,14.0422
552.0,13.9828
553.0,14.0379
554.0,14.0238
555.0,14.0689
556.0,14.0098
557.0,14.0548
558.0,14.0249
559.0,14.0711
560.0,14.0642
561.0,14.024
562.0,14.0602
563.0,14.0435
564.0,14.0054
565.0,14.0306
566.0,14.0004
567.0,14.0217
568.0,14.0219
569.0,14.0194
570.0,14.0174
571.0,14.0474
572.0,14.0182
573.0,14.0289
574.0,14.0036
575.0,14.0025
576.0,14.012
577.0,13.9926
578.0,14.0393
579.0,14.0629
580.0,14.029
581.0,14.0376
582.0,13.9682
583.0,13.9921
584.0,14.0164
585.0,13.9939
586.0,14.0074
587.0,13.9969
588.0,14.0325
589.0,14.0667
590.0,14.0203
591.0,14.0562
592.0,13.9437
593.0,14.0195
594.0,14.0455
595.0,14.0435
596.0,14.019
597.0,14.0334
598.0,13.957
599.0,13.9974
600.0,13.999
601.0,14.0333
602.0,13.9821
603.0,14.0417
604.0,14.0345
605.0,14.0435
606.0,13.998
607.0,14.0108
608.0,14.0192
609.0,13.9919
610.0,14.0092
611.0,14.0548
612.0,14.0012
613.0,14.0416
614.0,14.0023
615.0,14.0186
616.0,14.0451
617.0,13.9886
618.0,14.0312
619.0,13.9764
620.0,13.9675
621.0,13.9311
622.0,14.0065
623.0,14.0039
624.0,14.0139
625.0,14.0368
626.0,14.0081
627.0,14.0154
628.0,14.0195
629.0,14.0001
630.0,14.0017
631.0,13.9821
632.0,13.9728
633.0,14.015
634.0,14.0006
635.0,13.9759
636.0,14.0436
637.0,13.9829
638.0,13.9805
639.0,13.9878
640.0,14.0217
641.0,14.0348
642.0,14.0252
643.0,13.998
644.0,14.0483
645.0,13.9905
646.0,13.9815
647.0,13.97
648.0,14.014
649.0,13.9931
650.0,14.0375
651.0,14.0014
652.0,13.9899
653.0,13.973
654.0,14.0293
655.0,13.9789
656.0,13.9813
657.0,13.961
658.0,14.0115
659.0,13.9607
660.0,13.9931
661.0,14.0396
662.0,14.0072
663.0,14.0269
664.0,13.9775
665.0,13.9992
666.0,13.9547
667.0,13.9817
668.0,13.9966
669.0,14.001
670.0,13.9697
671.0,13.996
672.0,13.9762
673.0,13.9553
674.0,14.0342
675.0,13.9997
676.0,13.9794
677.0,13.999
678.0,13.998
679.0,13.9889
680.0,13.9998
681.0,13.9695
682.0,13.9828
683.0,13.967
684.0,13.919
685.0,13.9774
686.0,13.9942
687.0,13.9993
688.0,13.9649
689.0,13.9759
690.0,13.974
691.0,13.9855
692.0,13.985
693.0,13.9682
694.0,13.9692
695.0,13.977
696.0,13.9774
697.0,13.9575
698.0,13.9642
699.0,13.9491
700.0,13.955
701.0,14.0151
702.0,14.0042
703.0,13.978
704.0,14.0042
705.0,14.0074
