Time(s), Pressure(PSI)
189.0,26.5517
190.0,26.5466
191.0,26.5883
192.0,26.6306
193.0,26.6166
194.0,26.6596
195.0,26.6855
196.0,26.7361
197.0,26.7807
198.0,26.8276
199.0,26.8371
200.0,26.7972
201.0,26.8584
202.0,26.8496
203.0,26.9354
204.0,26.9621
205.0,26.9803
206.0,27.0109
207.0,26.991
208.0,27.0435
209.0,27.0817
210.0,27.1155
211.0,27.1339
212.0,27.1348
213.0,27.1744
214.0,27.2609
215.0,27.2231
216.0,27.2464
217.0,27.25
218.0,27.3282
219.0,27.3721
220.0,27.333
221.0,27.3992
222.0,27.3919
223.0,27.4619
224.0,27.4775
225.0,27.4997
226.0,27.5337
227.0,27.5789
228.0,27.6053
229.0,27.5794
230.0,27.6747
231.0,27.7173
232.0,27.6675
233.0,27.7424
234.0,27.7651
235.0,27.7805
236.0,27.8403
237.0,27.8181
238.0,27.8342
239.0,27.8943
240.0,27.8848
241.0,27.9282
242.0,27.9905
243.0,27.9683
244.0,28.0249
245.0,28.0313
246.0,28.1026
247.0,28.0973
248.0,28.1383
249.0,28.1054
250.0,28.1494
251.0,28.2304
252.0,28.2429
253.0,28.2425
254.0,28.3303
255.0,28.2836
256.0,28.3172
257.0,28.332
258.0,28.393
259.0,28.424
260.0,28.4542
261.0,28.4626
262.0,28.5146
263.0,28.4799
264.0,28.5241
265.0,28.5308
266.0,28.5949
267.0,28.5829
268.0,28.6412
269.0,28.6889
270.0,28.6863
271.0,28.7246
272.0,28.749
273.0,28.7845
274.0,28.801
275.0,28.8539
276.0,28.8267
277.0,28.8495
278.0,28.9039
279.0,28.9392
280.0,28.9588
281.0,29.004
282.0,28.9717
283.0,29.0337
284.0,29.019
285.0,29.0558
286.0,29.1044
287.0,29.1224
288.0,29.1634
289.0,29.2028
290.0,29.276
291.0,29.2612
292.0,29.3152
293.0,29.2771
294.0,29.3368
295.0,29.3219
296.0,29.4086
297.0,29.4249
298.0,29.452
299.0,29.4623
300.0,29.5213
301.0,29.5733
302.0,29.5621
303.0,29.5904
304.0,29.6201
305.0,29.5898
306.0,29.6417
307.0,29.7001
308.0,29.7026
309.0,29.7635
310.0,29.7614
311.0,29.7774
312.0,29.789
313.0,29.7959
314.0,29.8469
315.0,29.9188
316.0,29.9512
317.0,29.9155
318.0,29.9507
319.0,30.036
320.0,30.0181
321.0,30.0716
322.0,30.1044
323.0,30.122
324.0,30.0572
325.0,30.1657
326.0,30.2066
327.0,30.1956
328.0,30.2059
329.0,30.223
330.0,30.2384
331.0,30.2892
332.0,30.2924
333.0,30.2881
334.0,30.3713
335.0,30.4085
336.0,30.4465
337.0,30.4545
338.0,30.5232
339.0,30.4846
340.0,30.4862
341.0,30.4998
342.0,30.5549
343.0,30.5803
344.0,30.6185
345.0,30.6474
346.0,30.6976
347.0,30.6998
348.0,30.7693
349.0,30.7141
350.0,30.7295
351.0,30.7844
352.0,30.789
353.0,30.8273
354.0,30.917
355.0,30.8452
356.0,30.8914
357.0,30.966
358.0,31.0068
359.0,31.0224
360.0,30.9946
361.0,31.0264
362.0,31.006
363.0,31.0369
364.0,31.1056
365.0,31.1098
366.0,31.1801
367.0,31.1885
368.0,31.2056
369.0,31.178
370.0,31.2411
371.0,31.2289
372.0,31.2599
373.0,31.3073
374.0,31.372
375.0,31.4226
376.0,31.3872
377.0,31.417
378.0,31.4464
379.0,31.4692
380.0,31.4732
381.0,31.5088
382.0,31.5456
383.0,31.5667
384.0,31.6221
385.0,31.586
386.0,31.6724
387.0,31.6689
388.0,31.6616
389.0,31.7001
390.0,31.7681
391.0,31.7619
392.0,31.7786
393.0,31.7868
394.0,31.7712
395.0,31.8203
396.0,31.8793
397.0,31.8866
398.0,31.9424
399.0,31.9228
400.0,31.9659
401.0,32.0131
402.0,31.9885
403.0,32.0406
404.0,32.1276
405.0,32.1033
406.0,32.1398
407.0,32.1722
408.0,32.1382
409.0,32.1918
410.0,32.2002
411.0,32.236
412.0,32.2737
413.0,32.2084
414.0,32.2999
415.0,32.3133
416.0,32.2644
417.0,32.3143
418.0,32.3607
419.0,32.358
420.0,32.4216
421.0,32.4333
422.0,32.4609
423.0,32.5553
424.0,32.557
425.0,32.5132
426.0,32.5955
427.0,32.5616
428.0,32.5624
429.0,32.5962
430.0,32.6001
431.0,32.6683
432.0,32.7029
433.0,32.6993
434.0,32.7367
435.0,32.7499
436.0,32.755
437.0,32.7596
438.0,32.7869
439.0,32.8129
440.0,32.8029
441.0,32.9454
442.0,32.9109
443.0,32.9029
444.0,32.9247
445.0,32.9679
446.0,32.9309
447.0,32.9605
448.0,33.0221
449.0,32.9956
450.0,33.0282
451.0,33.075
452.0,33.0463
453.0,33.1193
454.0,33.0984
455.0,33.12
456.0,33.1226
457.0,33.1479
458.0,33.1798
459.0,33.1915
460.0,33.2372
461.0,33.2479
462.0,33.2903
463.0,33.2721
464.0,33.3038
465.0,33.351
466.0,33.3295
467.0,33.3036
468.0,33.359
469.0,33.3955
470.0,33.3839
471.0,33.4196
472.0,33.4204
473.0,33.4192
474.0,33.443
475.0,33.4038
476.0,33.4147
477.0,33.489
478.0,33.4862
479.0,33.4861
480.0,33.506
481.0,33.5525
482.0,33.5631
483.0,33.5811
484.0,33.585
485.0,33.5478
486.0,33.6684
487.0,33.6412
488.0,33.6551
489.0,33.6865
490.0,33.7248
491.0,33.6714
492.0,33.7171
493.0,33.7486
494.0,33.7827
495.0,33.7512
496.0,33.8016
497.0,33.8205
498.0,33.8398
499.0,33.8703
500.0,33.8536
501.0,33.871
502.0,33.8719
503.0,33.8981
504.0,33.9477
505.0,33.9424
506.0,33.9405
507.0,33.9713
508.0,34.0
509.0,33.9824
510.0,34.0324
511.0,34.0944
512.0,34.031
513.0,34.0909
514.0,34.0738
515.0,34.0347
516.0,34.1362
517.0,34.1433
518.0,34.1363
519.0,34.1669
520.0,34.2053
521.0,34.1994
522.0,34.1533
523.0,34.1868
524.0,34.2045
525.0,34.3315
526.0,34.3157
527.0,34.258
528.0,34.3467
529.0,34.3488
530.0,34.3415
531.0,34.3204
532.0,34.3661
533.0,34.3776
534.0,34.4076
535.0,34.4573
536.0,34.4163
537.0,34.4806
538.0,34.4784
539.0,34.425
540.0,34.5228
541.0,34.5106
542.0,34.4838
543.0,34.5336
544.0,34.5516
545.0,34.5131
546.0,34.5832
547.0,34.6053
548.0,34.5637
549.0,34.6368
550.0,34.625
551.0,34.6392
552.0,34.6502
553.0,34.6694
554.0,34.6502
555.0,34.7198
556.0,34.7309
557.0,34.6684
558.0,34.7124
559.0,34.7376
560.0,34.7048
561.0,34.7343
562.0,34.8068
563.0,34.7729
564.0,34.789
565.0,34.8185
566.0,34.8026
567.0,34.8783
568.0,34.8863
569.0,34.8589
570.0,34.9034
571.0,34.9006
572.0,34.8807
573.0,34.8824
574.0,34.9669
575.0,34.9326
576.0,34.9449
577.0,34.9693
578.0,34.9105
579.0,34.9709
580.0,34.9758
581.0,34.9704
582.0,35.0305
583.0,35.0595
584.0,35.0236
585.0,35.1063
586.0,35.1097
587.0,35.0736
588.0,35.1055
589.0,35.1099
590.0,35.1032
591.0,35.0869
592.0,35.1707
593.0,35.1687
594.0,35.1879
595.0,35.165
596.0,35.1435
597.0,35.2749
598.0,35.2442
599.0,35.2328
600.0,35.2296
601.0,35.252
602.0,35.2725
603.0,35.2864
604.0,35.3207
605.0,35.3102
606.0,35.3165
607.0,35.3361
608.0,35.2964
609.0,35.3183
610.0,35.3712
611.0,35.3285
612.0,35.3984
613.0,35.4307
614.0,35.3631
615.0,35.4577
616.0,35.4488
617.0,35.4699
618.0,35.4348
619.0,35.4606
620.0,35.4291
621.0,35.5074
622.0,35.5152
623.0,35.4533
624.0,35.5424
625.0,35.5485
626.0,35.5591
627.0,35.5624
628.0,35.631
629.0,35.5616
630.0,35.5569
631.0,35.6673
632.0,35.6498
633.0,35.7018
634.0,35.6404
635.0,35.6269
636.0,35.6459
637.0,35.6787
638.0,35.7086
639.0,35.6973
640.0,35.7529
641.0,35.7068
642.0,35.7839
643.0,35.7467
644.0,35.7266
645.0,35.7863
646.0,35.8058
647.0,35.7538
648.0,35.777
649.0,35.8014
650.0,35.7695
651.0,35.7944
652.0,35.8675
653.0,35.8346
654.0,35.8493
655.0,35.8799
656.0,35.8545
657.0,35.8669
658.0,35.8891
659.0,35.8581
660.0,35.9067
661.0,35.8724
662.0,35.8962
663.0,35.897
664.0,35.915
665.0,35.9024
666.0,35.9011
667.0,35.9241
668.0,35.9132
669.0,35.9413
670.0,35.9558
671.0,35.9469
672.0,35.9741
673.0,35.9706
674.0,35.983
675.0,36.009
676.0,36.0012
677.0,35.9722
678.0,35.9818
679.0,36.0256
680.0,36.0079
681.0,36.0696
682.0,36.0474
683.0,36.0686
684.0,35.9985
685.0,36.0559
686.0,36.0629
687.0,36.0383
688.0,36.0744
689.0,36.0483
690.0,36.0501
691.0,36.1158
692.0,36.0392
693.0,36.1289
694.0,36.0945
695.0,36.0871
696.0,36.0818
697.0,36.1037
698.0,36.0752
699.0,36.1177
700.0,36.1099
701.0,36.0913
702.0,36.1269
703.0,36.1469
704.0,36.0922
705.0,36.0984
706.0,36.1499
707.0,36.1412
708.0,36.1072
709.0,36.1331
710.0,36.1179
711.0,36.171
712.0,36.1712
713.0,36.152
714.0,36.1676
715.0,36.1996
716.0,36.1665
717.0,36.2252
718.0,36.2299
719.0,36.2492
720.0,36.1995
721.0,36.2515
722.0,36.1963
723.0,36.1762
724.0,36.2384
725.0,36.2057
726.0,36.1917
727.0,36.2675
728.0,36.2348
729.0,36.2562
730.0,36.2656
731.0,36.2433
732.0,36.1989
733.0,36.2617
734.0,36.226
735.0,36.2523
736.0,36.2812
737.0,36.272
738.0,36.2943
739.0,36.2647
740.0,36.2423
741.0,36.2741
742.0,36.279
743.0,36.2188
744.0,36.2828
745.0,36.2806
746.0,36.2482
747.0,36.2858
748.0,36.3099
749.0,36.3178
750.0,36.2759
751.0,36.2835
752.0,36.3169
753.0,36.2814
754.0,36.2899
755.0,36.2957
756.0,36.3072
757.0,36.2683
758.0,36.3109
759.0,36.3281
760.0,36.3366
761.0,36.2915
762.0,36.2967
763.0,36.3395
764.0,36.2896
765.0,36.3186
766.0,36.3308
767.0,36.2888
768.0,36.3307
769.0,36.3219
770.0,36.3312
771.0,36.3132
772.0,36.3319
773.0,36.2706
774.0,36.326
775.0,36.332
776.0,36.3426
777.0,36.3382
778.0,36.3432
779.0,36.2823
780.0,36.3216
781.0,36.3822
782.0,36.3827
783.0,36.3506
784.0,36.3859
785.0,36.2984
786.0,36.3558
787.0,36.3609
788.0,36.3858
789.0,36.362
790.0,36.391
791.0,36.3879
792.0,36.4185
793.0,36.4062
794.0,36.3849
795.0,36.3427
796.0,36.4411
797.0,36.38
798.0,36.4154
799.0,36.4377
800.0,36.4406
801.0,36.508
802.0,36.6205
803.0,36.6209
804.0,36.6337
805.0,36.6883
806.0,36.6721
807.0,36.6895
808.0,36.7527
809.0,36.7589
810.0,36.7192
811.0,36.8205
812.0,36.8181
813.0,36.848
814.0,36.886
815.0,36.9317
816.0,36.8921
817.0,36.9465
818.0,36.9685
819.0,36.9471
820.0,37.0982
821.0,37.0498
822.0,37.0414
823.0,37.1203
824.0,37.0974
825.0,37.122
826.0,37.1827
827.0,37.1709
828.0,37.1905
829.0,37.2268
830.0,37.2584
831.0,37.2575
832.0,37.3288
833.0,37.3436
834.0,37.2897
835.0,37.3241
836.0,37.3336
837.0,37.3136
838.0,37.3646
839.0,37.3838
840.0,37.328
841.0,37.332
842.0,37.388
843.0,37.3105
844.0,37.3805
845.0,37.3716
846.0,37.3675
847.0,37.3337
848.0,37.3582
849.0,37.4038
850.0,37.3541
851.0,37.3516
852.0,37.3615
853.0,37.348
854.0,37.371
855.0,37.3828
856.0,37.3543
857.0,37.3794
858.0,37.3612
859.0,37.3899
860.0,37.4163
861.0,37.3626
862.0,37.3883
863.0,37.4247
864.0,37.4237
865.0,37.4323
866.0,37.4567
867.0,37.3765
868.0,37.4466
869.0,37.4243
870.0,37.4257
871.0,37.4381
872.0,37.4647
873.0,37.4065
874.0,37.4539
875.0,37.4223
876.0,37.4024
877.0,37.4475
878.0,37.4132
879.0,37.4291
880.0,37.4656
881.0,37.4756
882.0,37.4376
883.0,37.465
884.0,37.4333
885.0,37.4691
886.0,37.4423
887.0,37.495
888.0,37.4552
889.0,37.4953
890.0,37.4949
891.0,37.4396
892.0,37.4779
893.0,37.484
894.0,37.4984
895.0,37.4955
896.0,37.5025
897.0,37.4899
898.0,37.4786
899.0,37.4764
900.0,37.4764
901.0,37.5588
902.0,37.4874
903.0,37.4904
904.0,37.51
905.0,37.5313
906.0,37.5073
907.0,37.5606
908.0,37.5424
909.0,37.5277
910.0,37.5855
911.0,37.5765
912.0,37.5219
913.0,37.5643
914.0,37.5727
915.0,37.5574
916.0,37.5908
917.0,37.6383
918.0,37.5855
919.0,37.6527
920.0,37.6517
921.0,37.6319
922.0,37.6224
923.0,37.6203
924.0,37.599
925.0,37.6364
926.0,37.6854
927.0,37.6325
928.0,37.6522
929.0,37.6887
930.0,37.6472
931.0,37.6804
932.0,37.7531
933.0,37.6506
934.0,37.7487
935.0,37.6998
936.0,37.7068
937.0,37.7406
938.0,37.727
939.0,37.681
940.0,37.7566
941.0,37.6857
942.0,37.7189
943.0,37.7582
944.0,37.7642
945.0,37.7568
946.0,37.7799
947.0,37.7869
948.0,37.7336
949.0,37.7839
950.0,37.7753
951.0,37.7868
952.0,37.7813
953.0,37.7981
954.0,37.7524
955.0,37.7909
956.0,37.8005
957.0,37.771
958.0,37.7948
959.0,37.8486
960.0,37.7542
961.0,37.8193
962.0,37.8251
963.0,37.8017
964.0,37.8439
965.0,37.8329
966.0,37.8435
967.0,37.8579
968.0,37.8019
969.0,37.7857
970.0,37.8331
971.0,37.867
972.0,37.8339
973.0,37.8439
974.0,37.8702
975.0,37.8765
976.0,37.8473
977.0,37.8708
978.0,37.8659
979.0,37.8871
980.0,37.945
981.0,37.8963
982.0,37.8857
983.0,37.9381
984.0,37.8727
985.0,37.9161
986.0,37.9066
987.0,37.9141
988.0,37.9204
989.0,37.9432
990.0,37.9182
991.0,37.9553
992.0,37.9454
993.0,37.939
994.0,37.9128
995.0,37.9684
996.0,37.9924
997.0,37.9313
998.0,37.9727
999.0,37.9647
1000.0,37.9772
1001.0,38.0068
1002.0,37.999
1003.0,37.9994
1004.0,37.9804
1005.0,38.0183
1006.0,37.9425
1007.0,37.9855
1008.0,38.0279
1009.0,37.9684
1010.0,38.0616
1011.0,38.0214
1012.0,38.0121
1013.0,38.0492
1014.0,38.0554
1015.0,38.0143
1016.0,38.0746
1017.0,38.0507
1018.0,38.025
1019.0,38.0614
1020.0,38.0531
1021.0,38.0496
1022.0,38.1174
1023.0,38.0858
1024.0,38.0553
1025.0,38.1003
1026.0,38.0764
1027.0,38.0982
1028.0,38.0703
1029.0,38.1095
1030.0,38.0965
1031.0,38.1243
1032.0,38.1206
1033.0,38.1082
1034.0,38.1173
1035.0,38.116
1036.0,38.1233
1037.0,38.1083
1038.0,38.1511
1039.0,38.0905
1040.0,38.1405
1041.0,38.0887
1042.0,38.0906
1043.0,38.153
1044.0,38.1248
1045.0,38.1292
1046.0,38.1629
1047.0,38.1157
1048.0,38.1034
1049.0,38.1405
1050.0,38.1917
1051.0,38.1259
1052.0,38.1686
1053.0,38.1622
1054.0,38.1071
1055.0,38.1392
1056.0,38.1381
1057.0,38.1341
1058.0,38.1735
1059.0,38.1588
1060.0,38.1511
1061.0,38.1924
1062.0,38.1611
1063.0,38.1438
1064.0,38.2028
1065.0,38.1628
1066.0,38.133
1067.0,38.1821
1068.0,38.1815
1069.0,38.1162
1070.0,38.1593
1071.0,38.1523
1072.0,38.1603
1073.0,38.185
1074.0,38.1833
1075.0,38.1388
1076.0,38.1658
1077.0,38.19
1078.0,38.1669
1079.0,38.2167
1080.0,38.2111
1081.0,38.1677
1082.0,38.2337
1083.0,38.2356
1084.0,38.2262
1085.0,38.223
1086.0,38.2446
1087.0,38.1911
1088.0,38.2078
1089.0,38.2448
1090.0,38.2175
1091.0,38.2713
1092.0,38.2769
1093.0,38.2407
1094.0,38.2765
1095.0,38.2646
1096.0,38.2313
1097.0,38.2365
1098.0,38.2836
1099.0,38.2729
1100.0,38.2447
1101.0,38.2524
1102.0,38.2475
1103.0,38.3018
1104.0,38.2961
1105.0,38.303
1106.0,38.2872
1107.0,38.2843
1108.0,38.3036
1109.0,38.3103
1110.0,38.2806
1111.0,38.3113
1112.0,38.296
1113.0,38.3268
1114.0,38.2789
1115.0,38.3186
1116.0,38.322
1117.0,38.3378
1118.0,38.3126
1119.0,38.3245
1120.0,38.3235
1121.0,38.3726
1122.0,38.3811
1123.0,38.3312
1124.0,38.3577
1125.0,38.3885
1126.0,38.3655
1127.0,38.3531
1128.0,38.4047
1129.0,38.398
1130.0,38.3793
1131.0,38.4254
1132.0,38.3729
1133.0,38.4077
1134.0,38.4491
1135.0,38.4164
1136.0,38.3923
1137.0,38.4403
1138.0,38.4315
1139.0,38.4196
1140.0,38.4608
1141.0,38.4541
1142.0,38.4559
1143.0,38.4864
1144.0,38.4435
1145.0,38.4319
1146.0,38.5015
1147.0,38.4718
1148.0,38.4709
1149.0,38.4746
1150.0,38.4464
1151.0,38.4554
1152.0,38.5136
1153.0,38.4729
1154.0,38.484
1155.0,38.5491
1156.0,38.5744
1157.0,38.5167
1158.0,38.5576
1159.0,38.4884
1160.0,38.5007
1161.0,38.5562
1162.0,38.5381
1163.0,38.5088
1164.0,38.5428
1165.0,38.5401
1166.0,38.5476
1167.0,38.6032
1168.0,38.532
1169.0,38.5333
1170.0,38.6066
1171.0,38.5923
1172.0,38.552
1173.0,38.6463
1174.0,38.5665
1175.0,38.5955
1176.0,38.6025
1177.0,38.606
1178.0,38.5978
1179.0,38.6075
1180.0,38.6143
1181.0,38.6224
1182.0,38.6364
1183.0,38.6036
1184.0,38.6674
1185.0,38.6754
1186.0,38.6572
1187.0,38.6268
1188.0,38.6535
1189.0,38.6881
1190.0,38.6178
1191.0,38.7141
1192.0,38.6637
1193.0,38.6744
1194.0,38.7216
1195.0,38.715
1196.0,38.6876
1197.0,38.7266
1198.0,38.6486
1199.0,38.7161
1200.0,38.753
1201.0,38.7072
1202.0,38.735
1203.0,38.737
1204.0,38.7281
1205.0,38.719
1206.0,38.7529
1207.0,38.7204
1208.0,38.7722
1209.0,38.7426
1210.0,38.7547
1211.0,38.7258
1212.0,38.7702
1213.0,38.7802
1214.0,38.7603
1215.0,38.8162
1216.0,38.7899
1217.0,38.7909
1218.0,38.7774
1219.0,38.7644
1220.0,38.8342
1221.0,38.8242
1222.0,38.846
1223.0,38.773
1224.0,38.8026
1225.0,38.7975
1226.0,38.8133
1227.0,38.8103
1228.0,38.7795
1229.0,38.7651
1230.0,38.8362
1231.0,38.7867
1232.0,38.7658
1233.0,38.7425
1234.0,38.7753
1235.0,38.6904
1236.0,38.729
1237.0,38.7493
1238.0,38.6974
1239.0,38.7505
1240.0,38.696
1241.0,38.7228
1242.0,38.7171
1243.0,38.6836
1244.0,38.634
1245.0,38.685
1246.0,38.664
1247.0,38.65
1248.0,38.7099
1249.0,38.703
1250.0,38.6538
1251.0,38.6591
1252.0,38.6732
1253.0,38.7097
1254.0,38.6804
1255.0,38.6817
1256.0,38.6188
1257.0,38.6357
1258.0,38.6643
1259.0,38.6354
1260.0,38.6095
1261.0,38.7071
1262.0,38.6251
1263.0,38.6574
1264.0,38.6359
1265.0,38.6459
1266.0,38.6543
1267.0,38.6795
1268.0,38.6223
1269.0,38.6292
1270.0,38.6499
1271.0,38.6502
1272.0,38.6394
1273.0,38.6807
1274.0,38.6135
1275.0,38.5877
1276.0,38.6123
1277.0,38.5819
1278.0,38.6061
1279.0,38.6115
1280.0,38.5949
1281.0,38.6011
1282.0,38.6178
1283.0,38.5737
1284.0,38.5733
1285.0,38.6047
1286.0,38.6093
1287.0,38.5507
1288.0,38.5851
1289.0,38.5346
1290.0,38.5825
1291.0,38.6318
1292.0,38.5694
1293.0,38.5941
1294.0,38.6011
1295.0,38.6276
1296.0,38.571
1297.0,38.5929
1298.0,38.5259
1299.0,38.6039
1300.0,38.5698
1301.0,38.5654
1302.0,38.5662
1303.0,38.5739
1304.0,38.5344
1305.0,38.5973
1306.0,38.5752
1307.0,38.5614
1308.0,38.538
1309.0,38.555
1310.0,38.5639
1311.0,38.5427
1312.0,38.5683
1313.0,38.5324
1314.0,38.5523
1315.0,38.5527
1316.0,38.5544
1317.0,38.5477
1318.0,38.5709
1319.0,38.593
1320.0,38.554
1321.0,38.5355
1322.0,38.4976
1323.0,38.5284
1324.0,38.5168
1325.0,38.5313
1326.0,38.5221
1327.0,38.4948
1328.0,38.5033
1329.0,38.4734
1330.0,38.5021
1331.0,38.4805
1332.0,38.4378
1333.0,38.4417
1334.0,38.432
1335.0,38.4265
1336.0,38.4408
1337.0,38.4318
1338.0,38.3993
1339.0,38.4013
1340.0,38.391
1341.0,38.408
1342.0,38.4053
1343.0,38.3726
1344.0,38.4018
1345.0,38.417
1346.0,38.3649
1347.0,38.3451
1348.0,38.3467
1349.0,38.3871
1350.0,38.354
1351.0,38.3854
1352.0,38.3777
1353.0,38.3586
1354.0,38.3601
1355.0,38.3643
1356.0,38.3528
1357.0,38.3749
1358.0,38.3259
1359.0,38.3227
1360.0,38.328
1361.0,38.4072
1362.0,38.3462
1363.0,38.2958
1364.0,38.3508
1365.0,38.3093
1366.0,38.3376
1367.0,38.3387
1368.0,38.2861
1369.0,38.3711
1370.0,38.322
1371.0,38.2935
1372.0,38.3248
1373.0,38.3267
1374.0,38.2787
1375.0,38.3505
1376.0,38.3403
1377.0,38.3412
1378.0,38.292
1379.0,38.3744
1380.0,38.3272
1381.0,38.3224
1382.0,38.3204
1383.0,38.3156
1384.0,38.2511
1385.0,38.3124
1386.0,38.2241
1387.0,38.2429
1388.0,38.2947
1389.0,38.2621
1390.0,38.2202
1391.0,38.274
1392.0,38.1922
1393.0,38.2563
1394.0,38.3097
1395.0,38.2644
1396.0,38.2664
1397.0,38.2528
1398.0,38.2323
1399.0,38.2318
1400.0,38.2335
1401.0,38.2221
1402.0,38.2269
1403.0,38.2081
1404.0,38.2559
1405.0,38.2109
1406.0,38.1992
1407.0,38.1895
1408.0,38.2485
1409.0,38.219
1410.0,38.2134
1411.0,38.1929
1412.0,38.2375
1413.0,38.2109
1414.0,38.2235
1415.0,38.2365
1416.0,38.1717
1417.0,38.1989
1418.0,38.2655
1419.0,38.1815
1420.0,38.1695
1421.0,38.1744
1422.0,38.1958
1423.0,38.1428
1424.0,38.1904
1425.0,38.1647
1426.0,38.1838
1427.0,38.2291
1428.0,38.1727
1429.0,38.1856
1430.0,38.226
1431.0,38.2026
1432.0,38.1993
1433.0,38.1851
1434.0,38.149
1435.0,38.1469
1436.0,38.1687
1437.0,38.1741
1438.0,38.1392
1439.0,38.1968
1440.0,38.2032
1441.0,38.2185
1442.0,38.2378
1443.0,38.2134
1444.0,38.177
1445.0,38.1914
1446.0,38.2243
1447.0,38.1599
1448.0,38.2078
1449.0,38.1907
1450.0,38.1647
1451.0,38.1749
1452.0,38.1888
1453.0,38.1092
1454.0,38.1807
1455.0,38.1658
1456.0,38.1506
1457.0,38.191
1458.0,38.1976
1459.0,38.1624
1460.0,38.216
1461.0,38.1986
1462.0,38.1941
1463.0,38.1798
1464.0,38.1765
1465.0,38.1925
1466.0,38.1907
1467.0,38.2039
1468.0,38.1387
1469.0,38.1839
1470.0,38.2007
1471.0,38.1479
1472.0,38.1846
1473.0,38.2027
1474.0,38.2032
1475.0,38.179
1476.0,38.1636
1477.0,38.1622
1478.0,38.1904
1479.0,38.2212
1480.0,38.1667
1481.0,38.1355
1482.0,38.1929
1483.0,38.1446
1484.0,38.1897
1485.0,38.164
1486.0,38.2044
1487.0,38.1884
1488.0,38.1947
1489.0,38.1574
1490.0,38.1997
1491.0,38.189
1492.0,38.1838
1493.0,38.1574
1494.0,38.181
1495.0,38.1554
1496.0,38.1534
1497.0,38.1295
1498.0,38.1461
1499.0,38.1366
1500.0,38.1675
1501.0,38.129
1502.0,38.1151
1503.0,38.1719
1504.0,38.1072
1505.0,38.1301
1506.0,38.1541
1507.0,38.1125
1508.0,38.1153
1509.0,38.1536
1510.0,38.1558
1511.0,38.1357
