Time(s), Pressure(PSI)
433.0,36.9485
434.0,36.8971
435.0,36.8918
436.0,36.9073
437.0,36.9023
438.0,36.8579
439.0,36.8931
440.0,36.9095
441.0,36.9067
442.0,36.8857
443.0,36.8826
444.0,36.8131
445.0,36.879
446.0,36.8409
447.0,36.8485
448.0,36.8112
449.0,36.8066
450.0,36.8731
451.0,36.858
452.0,36.7964
453.0,36.7884
454.0,36.8276
455.0,36.8233
456.0,36.8301
457.0,36.7857
458.0,36.8019
459.0,36.8347
460.0,36.7672
461.0,36.827
462.0,36.7843
463.0,36.7777
464.0,36.8128
465.0,36.7813
466.0,36.7812
467.0,36.7508
468.0,36.7223
469.0,36.7871
470.0,36.7727
471.0,36.709
472.0,36.7123
473.0,36.7394
474.0,36.7238
475.0,36.72
476.0,36.7694
477.0,36.7491
478.0,36.7506
479.0,36.7911
480.0,36.7542
481.0,36.7225
482.0,36.7272
483.0,36.7405
484.0,36.7159
485.0,36.7268
486.0,36.7322
487.0,36.7555
488.0,36.7383
489.0,36.7249
490.0,36.7576
491.0,36.7132
492.0,36.7423
493.0,36.7213
494.0,36.7581
495.0,36.762
496.0,36.6706
497.0,36.7269
498.0,36.7595
499.0,36.7698
500.0,36.7615
501.0,36.7301
502.0,36.7163
503.0,36.7131
504.0,36.7484
505.0,36.7692
506.0,36.7874
507.0,36.7937
508.0,36.746
509.0,36.826
510.0,36.7834
511.0,36.8106
512.0,36.7696
513.0,36.8227
514.0,36.8174
515.0,36.7808
516.0,36.7797
517.0,36.8324
518.0,36.7555
519.0,36.7604
520.0,36.8384
521.0,36.8159
522.0,36.8295
523.0,36.8558
524.0,36.9004
525.0,36.8942
526.0,36.8907
527.0,36.9212
528.0,36.9155
529.0,36.9317
530.0,36.9319
531.0,36.9762
532.0,36.9594
533.0,36.9068
534.0,37.0235
535.0,37.0159
536.0,36.9845
537.0,36.9915
538.0,37.0385
539.0,37.1015
540.0,37.1058
541.0,37.067
542.0,37.1354
543.0,37.1416
544.0,37.1341
545.0,37.1341
546.0,37.1777
547.0,37.2521
548.0,37.25
549.0,37.2455
550.0,37.2443
551.0,37.2735
552.0,37.3237
553.0,37.3106
554.0,37.3453
555.0,37.3602
556.0,37.274
557.0,37.3774
558.0,37.337
559.0,37.347
560.0,37.4152
561.0,37.3869
562.0,37.3868
563.0,37.4521
564.0,37.4318
565.0,37.4977
566.0,37.506
567.0,37.459
568.0,37.4486
569.0,37.4827
570.0,37.5039
571.0,37.4966
572.0,37.5
573.0,37.4996
574.0,37.5764
575.0,37.5517
576.0,37.5172
577.0,37.5347
578.0,37.5512
579.0,37.5611
580.0,37.5722
581.0,37.582
582.0,37.5794
583.0,37.5934
584.0,37.5971
585.0,37.5811
586.0,37.6013
587.0,37.5975
588.0,37.5745
589.0,37.6217
590.0,37.5667
591.0,37.6359
592.0,37.6549
593.0,37.6306
594.0,37.6503
595.0,37.5718
596.0,37.586
597.0,37.5882
598.0,37.6669
599.0,37.6418
600.0,37.6401
601.0,37.6365
602.0,37.6411
603.0,37.6559
604.0,37.614
605.0,37.6186
606.0,37.6445
607.0,37.5949
608.0,37.6159
609.0,37.5963
610.0,37.6184
611.0,37.6282
612.0,37.6048
613.0,37.6567
614.0,37.6398
615.0,37.6244
616.0,37.6426
617.0,37.6475
618.0,37.6837
619.0,37.6412
620.0,37.6236
621.0,37.6094
622.0,37.6084
623.0,37.5687
624.0,37.5894
625.0,37.5609
626.0,37.5867
627.0,37.5865
628.0,37.5791
629.0,37.5684
630.0,37.5545
631.0,37.5802
632.0,37.5618
633.0,37.5675
634.0,37.5302
635.0,37.5515
636.0,37.5151
637.0,37.5928
638.0,37.5585
639.0,37.4871
640.0,37.483
641.0,37.5063
642.0,37.4547
643.0,37.467
644.0,37.508
645.0,37.5096
646.0,37.5016
647.0,37.481
648.0,37.4772
649.0,37.4172
650.0,37.4151
651.0,37.4873
652.0,37.4792
653.0,37.4258
654.0,37.464
655.0,37.4456
656.0,37.4264
657.0,37.4111
658.0,37.4683
659.0,37.4358
660.0,37.4136
661.0,37.4205
662.0,37.4075
663.0,37.442
664.0,37.4159
665.0,37.3952
666.0,37.4519
667.0,37.4407
668.0,37.389
669.0,37.3855
670.0,37.4047
671.0,37.45
672.0,37.4491
673.0,37.4639
674.0,37.3647
675.0,37.4337
676.0,37.4162
677.0,37.3933
678.0,37.4009
679.0,37.3919
680.0,37.4118
681.0,37.4223
682.0,37.4267
683.0,37.3971
684.0,37.4294
685.0,37.4189
686.0,37.4237
687.0,37.4286
688.0,37.3838
689.0,37.4044
690.0,37.3965
691.0,37.3982
692.0,37.4062
693.0,37.4084
694.0,37.4092
695.0,37.3795
696.0,37.4151
697.0,37.4143
698.0,37.4323
699.0,37.4193
700.0,37.4193
701.0,37.3875
702.0,37.4535
703.0,37.4291
704.0,37.4557
705.0,37.3934
706.0,37.3778
707.0,37.4145
708.0,37.4253
709.0,37.441
710.0,37.4327
711.0,37.409
712.0,37.4494
713.0,37.4716
714.0,37.4764
715.0,37.4158
716.0,37.4654
717.0,37.468
718.0,37.4658
719.0,37.5099
720.0,37.4893
721.0,37.5403
722.0,37.4957
723.0,37.4427
724.0,37.4999
725.0,37.5449
726.0,37.5912
727.0,37.5921
728.0,37.5918
729.0,37.6408
730.0,37.6411
731.0,37.6217
732.0,37.6183
733.0,37.645
734.0,37.6525
735.0,37.6492
736.0,37.7005
737.0,37.6847
738.0,37.764
739.0,37.7356
740.0,37.8046
741.0,37.7938
742.0,37.8136
743.0,37.8139
744.0,37.8267
745.0,37.607
746.0,37.2748
747.0,36.9065
748.0,36.5289
749.0,36.0984
750.0,35.7528
751.0,35.3577
752.0,35.0644
753.0,34.6831
754.0,34.4085
755.0,34.1242
756.0,33.9378
757.0,33.6528
758.0,33.2876
759.0,33.1264
760.0,32.8264
761.0,32.5329
762.0,32.2816
763.0,32.0735
764.0,31.9334
765.0,31.7981
766.0,31.7019
767.0,31.5241
768.0,31.4451
769.0,31.3975
770.0,31.2562
771.0,31.219
772.0,31.119
773.0,31.0134
774.0,31.0025
775.0,30.9512
776.0,30.8985
777.0,30.8266
778.0,30.7748
779.0,30.7285
780.0,30.6363
781.0,30.611
782.0,30.5458
783.0,30.4598
784.0,30.4117
785.0,30.448
786.0,30.378
787.0,30.3015
788.0,30.2793
789.0,30.197
790.0,30.2099
791.0,30.0945
792.0,30.0816
793.0,30.0151
794.0,29.9757
795.0,29.9018
796.0,29.8389
797.0,29.8462
798.0,29.8312
799.0,29.7279
800.0,29.7036
801.0,29.6744
802.0,29.5828
803.0,29.6194
804.0,29.5251
805.0,29.5416
806.0,29.4786
807.0,29.5002
808.0,29.382
809.0,29.4121
810.0,29.3425
811.0,29.2727
812.0,29.2789
813.0,29.2346
814.0,29.1842
815.0,29.2207
816.0,29.1526
817.0,29.1043
818.0,29.0342
819.0,29.0465
820.0,29.0204
821.0,28.9978
822.0,28.9881
823.0,28.915
824.0,28.8963
825.0,28.8668
826.0,28.8176
827.0,28.8006
828.0,28.7832
829.0,28.7258
830.0,28.7593
831.0,28.7331
832.0,28.6625
833.0,28.6295
834.0,28.6248
835.0,28.592
836.0,28.5929
837.0,28.5319
838.0,28.4999
839.0,28.4652
840.0,28.4807
841.0,28.4927
842.0,28.446
843.0,28.3922
844.0,28.3917
845.0,28.3412
846.0,28.3608
847.0,28.3407
848.0,28.2705
849.0,28.2494
850.0,28.2275
851.0,28.2034
852.0,28.2406
853.0,28.1287
854.0,28.1882
855.0,28.1274
856.0,28.1362
857.0,28.0509
858.0,28.0555
859.0,28.0243
860.0,28.0327
861.0,27.986
862.0,27.9175
863.0,27.9225
864.0,27.9229
865.0,27.9225
866.0,27.9116
867.0,27.8344
868.0,27.8303
869.0,27.8542
870.0,27.7801
871.0,27.7824
872.0,27.7769
873.0,27.7137
874.0,27.691
875.0,27.6908
876.0,27.6609
877.0,27.6641
878.0,27.6307
879.0,27.6327
880.0,27.6009
881.0,27.6062
882.0,27.6188
883.0,27.5504
884.0,27.5234
885.0,27.5452
886.0,27.5193
887.0,27.5456
888.0,27.4609
889.0,27.4934
890.0,27.5054
891.0,27.4497
892.0,27.4295
893.0,27.4984
894.0,27.4043
895.0,27.4114
896.0,27.4422
897.0,27.3846
898.0,27.4075
899.0,27.3648
900.0,27.3277
901.0,27.2982
902.0,27.3171
903.0,27.3188
904.0,27.2531
905.0,27.3163
906.0,27.2729
907.0,27.2756
908.0,27.2094
909.0,27.2282
910.0,27.2251
911.0,27.2354
912.0,27.1763
913.0,27.1983
914.0,27.187
915.0,27.1671
916.0,27.1275
917.0,27.1629
918.0,27.1379
919.0,27.1283
920.0,27.0797
921.0,27.0958
922.0,27.0465
923.0,27.0734
924.0,27.0742
925.0,27.037
926.0,27.0727
927.0,27.0464
928.0,27.0163
929.0,27.008
930.0,27.0401
931.0,26.9796
932.0,26.98
933.0,27.0283
934.0,26.9515
935.0,26.9921
936.0,26.95
937.0,26.9224
938.0,26.9404
939.0,26.9239
940.0,26.8909
941.0,26.8906
942.0,26.9268
943.0,26.8703
944.0,26.8783
945.0,26.8596
946.0,26.8895
947.0,26.8587
948.0,26.8765
949.0,26.8143
950.0,26.8536
951.0,26.8367
952.0,26.8347
953.0,26.7593
954.0,26.8261
955.0,26.7891
956.0,26.7383
957.0,26.8185
958.0,26.8225
959.0,26.7378
960.0,26.78
961.0,26.7424
962.0,26.7474
963.0,26.7533
964.0,26.7191
965.0,26.7218
966.0,26.7297
967.0,26.7521
968.0,26.7055
969.0,26.7177
970.0,26.7239
971.0,26.6656
972.0,26.7097
973.0,26.6822
974.0,26.6784
975.0,26.672
976.0,26.6485
977.0,26.6375
978.0,26.6771
979.0,26.6564
980.0,26.6048
981.0,26.6438
982.0,26.6547
983.0,26.6038
984.0,26.6361
985.0,26.6219
986.0,26.5706
987.0,26.6121
988.0,26.5904
989.0,26.5968
990.0,26.5998
991.0,26.6007
992.0,26.5703
993.0,26.5345
994.0,26.5625
995.0,26.5932
996.0,26.5288
997.0,26.5806
998.0,26.5681
999.0,26.5522
1000.0,26.5222
1001.0,26.5404
1002.0,26.5505
1003.0,26.537
1004.0,26.5578
1005.0,26.5364
1006.0,26.5253
1007.0,26.4846
1008.0,26.5215
1009.0,26.5371
1010.0,26.5319
1011.0,26.5003
1012.0,26.481
1013.0,26.487
1014.0,26.5102
1015.0,26.4952
1016.0,26.4526
1017.0,26.4826
1018.0,26.565
1019.0,26.429
1020.0,26.4655
1021.0,26.4924
1022.0,26.4266
1023.0,26.4261
1024.0,26.451
1025.0,26.4561
1026.0,26.405
1027.0,26.4033
1028.0,26.3588
1029.0,26.3943
1030.0,26.4579
1031.0,26.4258
1032.0,26.4219
1033.0,26.4761
1034.0,26.4707
1035.0,26.4117
1036.0,26.4513
1037.0,26.3897
1038.0,26.3762
1039.0,26.3777
1040.0,26.4444
1041.0,26.3958
1042.0,26.4252
1043.0,26.426
1044.0,26.3495
1045.0,26.4167
1046.0,26.4086
1047.0,26.4187
1048.0,26.4086
1049.0,26.3876
1050.0,26.4383
1051.0,26.4043
1052.0,26.4348
1053.0,26.3974
1054.0,26.4245
1055.0,26.3946
1056.0,26.3896
1057.0,26.4029
1058.0,26.375
1059.0,26.3777
1060.0,26.3723
1061.0,26.4252
1062.0,26.3996
1063.0,26.3811
1064.0,26.409
1065.0,26.3747
1066.0,26.3681
1067.0,26.4017
1068.0,26.3586
1069.0,26.3982
1070.0,26.4453
1071.0,26.3947
1072.0,26.3779
1073.0,26.3825
1074.0,26.3939
1075.0,26.3928
1076.0,26.3933
1077.0,26.3708
1078.0,26.3815
1079.0,26.4028
1080.0,26.3723
1081.0,26.3324
1082.0,26.4177
1083.0,26.346
1084.0,26.3655
1085.0,26.3938
1086.0,26.3889
1087.0,26.3532
1088.0,26.4132
1089.0,26.3657
1090.0,26.39
1091.0,26.4315
1092.0,26.4003
1093.0,26.3336
1094.0,26.4243
1095.0,26.4387
1096.0,26.3839
1097.0,26.4201
1098.0,26.4013
1099.0,26.3762
1100.0,26.3676
1101.0,26.4025
1102.0,26.3667
1103.0,26.4691
1104.0,26.4323
1105.0,26.4202
1106.0,26.3995
1107.0,26.4101
1108.0,26.3596
1109.0,26.3962
1110.0,26.4438
1111.0,26.403
1112.0,26.3938
1113.0,26.4289
1114.0,26.3901
1115.0,26.3884
1116.0,26.4002
1117.0,26.4053
1118.0,26.4099
1119.0,26.4229
1120.0,26.3939
1121.0,26.3992
1122.0,26.4255
1123.0,26.4316
1124.0,26.3854
1125.0,26.412
1126.0,26.4183
1127.0,26.4054
1128.0,26.4098
1129.0,26.4188
1130.0,26.3768
1131.0,26.4415
1132.0,26.4227
1133.0,26.4321
1134.0,26.4383
1135.0,26.4393
1136.0,26.431
1137.0,26.4616
1138.0,26.4195
1139.0,26.4669
1140.0,26.4965
1141.0,26.4663
1142.0,26.4091
1143.0,26.4739
1144.0,26.4523
1145.0,26.4519
1146.0,26.4987
1147.0,26.4341
1148.0,26.4176
1149.0,26.4673
1150.0,26.4984
1151.0,26.4287
1152.0,26.5061
1153.0,26.4549
1154.0,26.4702
1155.0,26.487
1156.0,26.4824
1157.0,26.4218
1158.0,26.4654
1159.0,26.4696
1160.0,26.4894
1161.0,26.5043
1162.0,26.5081
1163.0,26.4803
1164.0,26.469
1165.0,26.5087
1166.0,26.5106
1167.0,26.5249
1168.0,26.5292
1169.0,26.4866
1170.0,26.4932
1171.0,26.5162
1172.0,26.458
1173.0,26.499
1174.0,26.5218
1175.0,26.5349
1176.0,26.4989
1177.0,26.4973
1178.0,26.4875
1179.0,26.4891
1180.0,26.5087
1181.0,26.4744
1182.0,26.4856
1183.0,26.547
1184.0,26.4998
1185.0,26.4842
1186.0,26.5404
1187.0,26.5148
1188.0,26.5043
1189.0,26.5298
1190.0,26.5437
1191.0,26.4847
1192.0,26.53
1193.0,26.515
1194.0,26.5252
1195.0,26.5529
1196.0,26.4885
1197.0,26.509
1198.0,26.5032
1199.0,26.4805
1200.0,26.4898
1201.0,26.5094
1202.0,26.5228
1203.0,26.5234
1204.0,26.5544
1205.0,26.4824
1206.0,26.501
1207.0,26.5836
1208.0,26.502
1209.0,26.5352
1210.0,26.5757
1211.0,26.5631
1212.0,26.4791
1213.0,26.5681
1214.0,26.5312
1215.0,26.5118
1216.0,26.5404
1217.0,26.5416
1218.0,26.5304
1219.0,26.5173
1220.0,26.5116
1221.0,26.4865
1222.0,26.4701
1223.0,26.4587
1224.0,26.384
1225.0,26.3796
1226.0,26.2835
1227.0,26.1534
1228.0,26.1169
1229.0,26.0031
1230.0,25.903
1231.0,25.8435
1232.0,25.7835
1233.0,25.6549
1234.0,25.6058
1235.0,25.5492
1236.0,25.4625
1237.0,25.3612
1238.0,25.3786
1239.0,25.2987
1240.0,25.2698
1241.0,25.2176
1242.0,25.1208
1243.0,25.1165
1244.0,25.0631
1245.0,24.9926
1246.0,25.0001
1247.0,24.9384
1248.0,24.8734
1249.0,24.9058
1250.0,24.7976
1251.0,24.7747
1252.0,24.7458
1253.0,24.7424
1254.0,24.6782
1255.0,24.6197
1256.0,24.6312
1257.0,24.5398
1258.0,24.5663
1259.0,24.5608
1260.0,24.4479
1261.0,24.4781
1262.0,24.4015
1263.0,24.3773
1264.0,24.3542
1265.0,24.3285
1266.0,24.2935
1267.0,24.2472
1268.0,24.2537
1269.0,24.2143
1270.0,24.1761
1271.0,24.1869
1272.0,24.1307
1273.0,24.1116
1274.0,24.0821
1275.0,24.0357
1276.0,24.0227
1277.0,24.0277
1278.0,23.9362
1279.0,23.894
1280.0,23.8993
1281.0,23.9087
1282.0,23.8699
1283.0,23.8288
1284.0,23.8323
1285.0,23.8321
1286.0,23.7893
1287.0,23.7218
1288.0,23.6723
1289.0,23.7261
1290.0,23.6661
1291.0,23.6523
1292.0,23.6208
1293.0,23.5974
1294.0,23.5926
1295.0,23.5305
1296.0,23.5324
1297.0,23.4683
1298.0,23.5223
1299.0,23.4479
1300.0,23.4735
1301.0,23.4376
1302.0,23.4213
1303.0,23.396
1304.0,23.3604
1305.0,23.3607
1306.0,23.3119
1307.0,23.2751
1308.0,23.2381
1309.0,23.2326
1310.0,23.217
1311.0,23.2599
1312.0,23.2057
1313.0,23.1829
1314.0,23.2114
1315.0,23.1432
1316.0,23.1657
1317.0,23.1048
1318.0,23.0789
1319.0,23.114
1320.0,23.056
1321.0,22.9964
1322.0,23.0181
1323.0,23.0077
1324.0,22.9708
1325.0,22.952
1326.0,22.9698
1327.0,22.9341
1328.0,22.9399
1329.0,22.9087
1330.0,22.884
1331.0,22.9
1332.0,22.89
1333.0,22.7937
1334.0,22.8118
1335.0,22.8476
1336.0,22.7412
1337.0,22.8028
1338.0,22.7856
1339.0,22.6984
1340.0,22.7158
1341.0,22.7772
1342.0,22.7369
1343.0,22.6642
1344.0,22.6813
1345.0,22.6409
1346.0,22.6644
1347.0,22.6545
1348.0,22.6284
1349.0,22.5627
1350.0,22.5997
1351.0,22.5525
1352.0,22.5616
1353.0,22.5484
1354.0,22.5116
1355.0,22.5063
1356.0,22.4863
1357.0,22.4995
1358.0,22.4623
1359.0,22.5118
1360.0,22.4534
1361.0,22.407
1362.0,22.4408
1363.0,22.4282
1364.0,22.3801
1365.0,22.4068
1366.0,22.4145
1367.0,22.3439
1368.0,22.3879
1369.0,22.329
1370.0,22.3242
1371.0,22.3353
1372.0,22.2958
1373.0,22.2758
1374.0,22.2961
1375.0,22.2781
1376.0,22.2416
1377.0,22.2689
1378.0,22.263
1379.0,22.2205
1380.0,22.2043
1381.0,22.21
1382.0,22.1322
1383.0,22.1607
1384.0,22.1476
1385.0,22.123
1386.0,22.157
1387.0,22.176
1388.0,22.1006
1389.0,22.1039
1390.0,22.0838
1391.0,22.114
1392.0,22.096
1393.0,22.0645
1394.0,22.0776
1395.0,22.0746
1396.0,22.0431
1397.0,22.0093
1398.0,22.0196
1399.0,22.052
1400.0,21.9797
1401.0,21.9881
1402.0,22.0037
1403.0,21.9115
1404.0,22.0152
1405.0,21.9983
1406.0,21.9237
1407.0,21.94
1408.0,21.9417
1409.0,21.8928
1410.0,21.9181
1411.0,21.9494
1412.0,21.8681
1413.0,21.8535
1414.0,21.8963
1415.0,21.8584
1416.0,21.8775
1417.0,21.8289
1418.0,21.8336
1419.0,21.8156
1420.0,21.831
1421.0,21.7938
1422.0,21.8411
1423.0,21.8201
1424.0,21.8077
1425.0,21.7607
1426.0,21.7463
1427.0,21.7476
1428.0,21.7683
1429.0,21.7193
1430.0,21.7111
1431.0,21.6998
1432.0,21.7627
1433.0,21.7093
1434.0,21.7095
1435.0,21.7215
1436.0,21.6743
1437.0,21.6794
1438.0,21.672
1439.0,21.7147
1440.0,21.6522
1441.0,21.6722
1442.0,21.6776
1443.0,21.6513
1444.0,21.6373
1445.0,21.6061
1446.0,21.624
1447.0,21.6094
1448.0,21.6084
1449.0,21.5983
1450.0,21.5521
1451.0,21.6058
1452.0,21.586
1453.0,21.5923
1454.0,21.5509
1455.0,21.5603
1456.0,21.5395
1457.0,21.5583
1458.0,21.5093
1459.0,21.5314
1460.0,21.5234
1461.0,21.5014
1462.0,21.5383
1463.0,21.5561
1464.0,21.5085
1465.0,21.5258
1466.0,21.5634
1467.0,21.4579
1468.0,21.4757
1469.0,21.4434
1470.0,21.451
1471.0,21.4722
1472.0,21.4747
1473.0,21.4691
1474.0,21.4605
1475.0,21.466
1476.0,21.4252
1477.0,21.4158
1478.0,21.4506
1479.0,21.3808
1480.0,21.4056
1481.0,21.4281
1482.0,21.3751
1483.0,21.3792
1484.0,21.4023
1485.0,21.3883
1486.0,21.3627
1487.0,21.3895
1488.0,21.3999
1489.0,21.3979
1490.0,21.3704
1491.0,21.336
1492.0,21.3807
1493.0,21.373
1494.0,21.3496
1495.0,21.3391
1496.0,21.3164
1497.0,21.3487
1498.0,21.3535
1499.0,21.3152
1500.0,21.3159
1501.0,21.2955
1502.0,21.3357
1503.0,21.3133
1504.0,21.3349
1505.0,21.3735
1506.0,21.2908
1507.0,21.2831
1508.0,21.3042
1509.0,21.2804
1510.0,21.2347
1511.0,21.2786
