Time(s), Pressure(PSI)
0,23.5457
1.0,23.7927
2.0,24.0471
3.0,24.2934
4.0,24.5886
5.0,24.7958
6.0,25.0876
7.0,25.3109
8.0,25.6491
9.0,25.8876
10.0,26.2263
11.0,26.5026
12.0,26.7962
13.0,27.1207
14.0,27.4513
15.0,27.7151
16.0,28.0266
17.0,28.4028
18.0,28.7568
19.0,29.0889
20.0,29.4814
21.0,29.7803
22.0,30.1885
23.0,30.5817
24.0,31.0154
25.0,31.3495
26.0,31.7482
27.0,32.2472
28.0,32.7102
29.0,33.1487
30.0,33.6024
31.0,34.0908
32.0,34.548
33.0,35.0902
34.0,35.5861
35.0,36.0981
36.0,36.5886
37.0,37.0883
38.0,37.608
39.0,38.0463
40.0,38.6916
41.0,39.1239
42.0,39.677
43.0,40.2289
44.0,40.6883
45.0,41.1387
46.0,41.614
47.0,42.1805
48.0,42.6157
49.0,43.0832
50.0,43.5897
51.0,44.0952
52.0,44.6003
53.0,45.26
54.0,45.9768
55.0,46.6467
56.0,47.4675
57.0,48.1169
58.0,48.8471
59.0,49.5253
60.0,50.222
61.0,50.758
62.0,51.3824
63.0,51.9254
64.0,52.4213
65.0,52.9141
66.0,53.3499
67.0,53.8342
68.0,54.3049
69.0,54.6488
70.0,54.7214
71.0,54.7763
72.0,54.812
73.0,54.8119
74.0,54.8709
75.0,54.869
76.0,54.9061
77.0,54.9271
78.0,54.9957
79.0,55.0158
80.0,55.0609
81.0,55.1475
82.0,55.1629
83.0,55.2533
84.0,55.3265
85.0,55.3629
86.0,55.4206
87.0,55.5565
88.0,55.52
89.0,55.5113
90.0,55.6562
91.0,56.1315
92.0,56.7093
93.0,57.2136
94.0,57.7537
95.0,58.1169
96.0,58.5703
97.0,58.8434
98.0,59.1802
99.0,59.4776
100.0,59.6737
101.0,59.8679
102.0,60.0037
103.0,60.1357
104.0,60.2161
105.0,60.2998
106.0,60.3832
107.0,60.384
108.0,60.3793
109.0,60.4562
110.0,60.4868
111.0,60.569
112.0,60.6478
113.0,60.7818
114.0,60.9012
115.0,60.9204
116.0,61.0629
117.0,61.1132
118.0,61.195
119.0,61.4286
120.0,61.6283
121.0,61.9146
122.0,62.1822
123.0,62.4341
124.0,62.6745
125.0,62.9341
126.0,63.1789
127.0,63.407
128.0,63.625
129.0,63.9125
130.0,63.8298
131.0,62.9367
132.0,62.1292
133.0,61.3009
134.0,60.705
135.0,60.0963
136.0,59.5658
137.0,59.0237
138.0,58.6518
139.0,58.2774
140.0,57.953
141.0,57.8616
142.0,57.6768
143.0,57.546
144.0,57.4516
145.0,57.2864
146.0,57.1772
147.0,57.1685
148.0,57.0086
149.0,56.9605
150.0,56.9074
151.0,56.8029
152.0,56.7397
153.0,56.6445
154.0,56.5832
155.0,56.5308
156.0,56.5367
157.0,56.4079
158.0,56.4162
159.0,55.8695
160.0,54.4842
161.0,53.2284
162.0,52.3961
163.0,52.1924
164.0,52.2246
165.0,52.4434
166.0,52.5534
167.0,52.7064
168.0,52.865
169.0,52.9597
170.0,53.1149
171.0,53.3295
172.0,53.4203
173.0,53.5568
174.0,53.689
175.0,53.8186
176.0,53.9279
177.0,54.0661
178.0,54.0934
179.0,54.278
180.0,54.3401
181.0,54.4565
182.0,54.535
183.0,54.6835
184.0,54.7769
185.0,54.8669
186.0,54.9868
187.0,54.9927
188.0,55.1649
189.0,55.1775
190.0,55.3136
191.0,55.3898
192.0,55.5269
193.0,55.5855
194.0,55.6722
195.0,55.7726
196.0,55.7809
197.0,55.8581
198.0,55.91
199.0,55.9142
200.0,56.0467
201.0,56.1105
202.0,56.1916
203.0,56.2623
204.0,56.3044
205.0,56.3427
206.0,56.4306
207.0,56.4791
208.0,56.5028
209.0,56.5691
210.0,56.608
211.0,56.6555
212.0,56.6991
213.0,56.7574
214.0,56.7653
215.0,56.8325
216.0,56.8413
217.0,56.8342
218.0,56.8965
219.0,56.8602
220.0,56.8458
221.0,56.8548
222.0,56.8958
223.0,56.9052
224.0,56.9644
225.0,56.9069
226.0,56.9589
227.0,56.9563
228.0,56.9345
229.0,56.9703
230.0,56.9487
231.0,56.9599
232.0,56.9559
233.0,56.9822
234.0,57.0163
235.0,56.9579
236.0,56.9798
237.0,57.0399
238.0,56.9634
239.0,57.0809
240.0,57.0546
241.0,57.0228
242.0,57.0437
243.0,57.0716
244.0,57.0051
245.0,57.0042
246.0,57.0619
247.0,57.0163
248.0,57.0396
249.0,57.0537
250.0,57.0089
251.0,57.0273
252.0,57.0618
253.0,57.0177
254.0,57.0115
255.0,-1249503.3173
