Time(s), Pressure(PSI)
177.0,17.0636
178.0,17.1081
179.0,17.0686
180.0,17.0544
181.0,17.0932
182.0,17.1228
183.0,17.084
184.0,17.1895
185.0,17.1329
186.0,17.2243
187.0,17.2185
188.0,17.1572
189.0,17.2765
190.0,17.2189
191.0,17.2182
192.0,17.269
193.0,17.2335
194.0,17.2713
195.0,17.2921
196.0,17.29
197.0,17.3121
198.0,17.348
199.0,17.3118
200.0,17.352
201.0,17.4023
202.0,17.4329
203.0,17.3801
204.0,17.383
205.0,17.404
206.0,17.3922
207.0,17.4379
208.0,17.4362
209.0,17.4261
210.0,17.47
211.0,17.4987
212.0,17.4479
213.0,17.4749
214.0,17.5114
215.0,17.5126
216.0,17.563
217.0,17.5578
218.0,17.5745
219.0,17.5528
220.0,17.5535
221.0,17.6335
222.0,17.5702
223.0,17.697
224.0,17.5724
225.0,17.6408
226.0,17.6115
227.0,17.6631
228.0,17.6425
229.0,17.6784
230.0,17.7355
231.0,17.6572
232.0,17.7149
233.0,17.7392
234.0,17.8042
235.0,17.7278
236.0,17.756
237.0,17.8157
238.0,17.8157
239.0,17.856
240.0,17.8182
241.0,17.8638
242.0,17.8539
243.0,17.8712
244.0,17.8997
245.0,17.881
246.0,17.9401
247.0,17.9129
248.0,17.9273
249.0,17.9405
250.0,17.9524
251.0,17.9661
252.0,17.974
253.0,18.0019
254.0,17.9776
255.0,18.0002
256.0,18.0041
257.0,18.0377
258.0,18.0436
259.0,18.0672
260.0,18.0246
261.0,18.0802
262.0,18.0719
263.0,18.0896
264.0,18.127
265.0,18.0859
266.0,18.1152
267.0,18.126
268.0,18.1148
269.0,18.1584
270.0,18.1409
271.0,18.1508
272.0,18.1352
273.0,18.2056
274.0,18.1822
275.0,18.1801
276.0,18.2242
277.0,18.214
278.0,18.1934
279.0,18.1528
280.0,18.2187
281.0,18.263
282.0,18.2656
283.0,18.2298
284.0,18.2925
285.0,18.2618
286.0,18.2498
287.0,18.3046
288.0,18.2511
289.0,18.308
290.0,18.306
291.0,18.3195
292.0,18.3267
293.0,18.3122
294.0,18.3649
295.0,18.3024
296.0,18.3678
297.0,18.3327
298.0,18.3704
299.0,18.3671
300.0,18.4403
301.0,18.4193
302.0,18.4006
303.0,18.4395
304.0,18.4626
305.0,18.4806
306.0,18.4637
307.0,18.5324
308.0,18.5003
309.0,18.5282
310.0,18.5121
311.0,18.5096
312.0,18.5684
313.0,18.5138
314.0,18.567
315.0,18.5752
316.0,18.5891
317.0,18.5992
318.0,18.6166
319.0,18.6299
320.0,18.6257
321.0,18.7023
322.0,18.6721
323.0,18.7085
324.0,18.6741
325.0,18.7327
326.0,18.7177
327.0,18.745
328.0,18.7351
329.0,18.746
330.0,18.8145
331.0,18.8001
332.0,18.8263
333.0,18.8657
334.0,18.8168
335.0,18.8411
336.0,18.8396
337.0,18.8835
338.0,18.8325
339.0,18.8787
340.0,18.8689
341.0,18.8561
342.0,18.8986
343.0,18.92
344.0,18.9273
345.0,18.9227
346.0,18.9676
347.0,18.9479
348.0,18.9846
349.0,18.9756
350.0,19.0106
351.0,18.9776
352.0,19.0201
353.0,19.0501
354.0,18.9921
355.0,19.0517
356.0,19.0442
357.0,19.0655
358.0,19.023
359.0,19.0592
360.0,19.05
361.0,19.0248
362.0,19.0522
363.0,19.0626
364.0,19.1048
365.0,19.0608
366.0,19.0661
367.0,19.0926
368.0,19.1364
369.0,19.1543
370.0,19.1659
371.0,19.2065
372.0,19.2066
373.0,19.2377
374.0,19.2609
375.0,19.2692
376.0,19.2566
377.0,19.2616
378.0,19.2599
379.0,19.2979
380.0,19.274
381.0,19.3124
382.0,19.3167
383.0,19.3285
384.0,19.3195
385.0,19.3414
386.0,19.3514
387.0,19.3611
388.0,19.3314
389.0,19.384
390.0,19.3796
391.0,19.3687
392.0,19.3762
393.0,19.4326
394.0,19.3895
395.0,19.4142
396.0,19.4153
397.0,19.4143
398.0,19.4183
399.0,19.4423
400.0,19.4781
401.0,19.438
402.0,19.4452
403.0,19.4606
404.0,19.4676
405.0,19.4602
406.0,19.4824
407.0,19.4678
408.0,19.5163
409.0,19.4883
410.0,19.5099
411.0,19.5054
412.0,19.5575
413.0,19.4923
414.0,19.5415
415.0,19.5639
416.0,19.5146
417.0,19.5678
418.0,-1249503.3173
