Time(s), Pressure(PSI)
202.0,14.4489
203.0,14.5082
204.0,14.5265
205.0,14.5404
206.0,14.4637
207.0,14.4701
208.0,14.493
209.0,14.5337
210.0,14.5387
211.0,14.4892
212.0,14.5008
213.0,14.4826
214.0,14.5133
215.0,14.4772
216.0,14.494
217.0,14.5116
218.0,14.515
219.0,14.5106
220.0,14.4572
221.0,14.4717
222.0,14.5108
223.0,14.5232
224.0,14.5163
225.0,14.514
226.0,14.4909
227.0,14.5247
228.0,14.4771
229.0,14.5192
230.0,14.5747
231.0,14.4623
232.0,14.5359
233.0,14.488
234.0,14.4954
235.0,14.4637
236.0,14.5231
237.0,14.499
238.0,14.4662
239.0,14.5331
240.0,14.4617
241.0,14.4818
242.0,14.5067
243.0,14.5311
244.0,14.5218
245.0,14.4817
246.0,14.4979
247.0,14.4997
248.0,14.4888
249.0,14.4981
250.0,14.5281
251.0,14.4575
252.0,14.5236
253.0,14.5086
254.0,14.4793
255.0,14.4949
256.0,14.4835
257.0,14.5214
258.0,14.4968
259.0,14.4924
260.0,14.4697
261.0,14.5256
262.0,14.4679
263.0,14.4959
264.0,14.552
265.0,14.489
266.0,14.5185
267.0,14.5028
268.0,14.4812
269.0,14.495
270.0,14.503
271.0,14.5054
272.0,14.484
273.0,14.5277
274.0,14.4791
275.0,14.5474
276.0,14.4729
277.0,14.5349
278.0,14.5143
279.0,14.5184
280.0,14.4841
281.0,14.4898
282.0,14.5157
283.0,14.4957
284.0,14.5276
285.0,14.4868
286.0,14.5186
287.0,14.4998
288.0,14.5003
289.0,14.5801
290.0,14.4902
291.0,14.5037
292.0,14.4796
293.0,14.5558
294.0,14.5142
295.0,14.499
296.0,14.5175
297.0,14.4556
298.0,14.5326
299.0,14.4783
300.0,14.5272
301.0,14.4444
302.0,14.4925
303.0,14.4931
304.0,14.5095
305.0,14.4869
306.0,14.4633
307.0,14.5219
308.0,14.4719
309.0,14.5073
310.0,14.5108
311.0,14.4975
312.0,14.4641
313.0,14.524
314.0,14.517
315.0,14.4869
316.0,14.5596
317.0,14.5115
318.0,14.5038
319.0,14.5083
320.0,14.5132
321.0,14.5124
322.0,14.516
323.0,14.5628
324.0,14.493
325.0,14.4991
326.0,14.4803
327.0,14.4971
328.0,14.4823
329.0,14.5341
330.0,14.4943
331.0,14.5043
332.0,14.5271
333.0,14.4991
334.0,14.5303
335.0,14.4861
336.0,14.5223
337.0,14.4855
338.0,14.5017
339.0,14.5213
340.0,14.5088
341.0,14.5178
342.0,14.4954
343.0,14.5176
344.0,14.4824
345.0,14.512
346.0,14.4788
347.0,14.5449
348.0,14.499
349.0,14.5004
350.0,14.4757
351.0,14.49
352.0,14.5129
353.0,14.4868
354.0,14.5433
355.0,14.5329
356.0,14.4893
357.0,14.4892
358.0,14.497
359.0,14.5202
360.0,14.4801
361.0,14.4887
362.0,14.4934
363.0,14.5757
364.0,14.502
365.0,14.4704
366.0,14.4885
367.0,14.4874
368.0,14.5499
369.0,14.4974
370.0,14.5121
371.0,14.4501
372.0,14.5114
373.0,14.5033
374.0,14.4696
375.0,14.514
376.0,14.525
377.0,14.4805
378.0,14.48
379.0,14.5043
380.0,14.5108
381.0,14.4726
382.0,14.5028
383.0,14.5159
384.0,14.5075
385.0,14.4707
386.0,14.5132
387.0,14.4819
388.0,14.5424
389.0,14.4742
390.0,14.5181
391.0,14.5056
392.0,14.4954
393.0,14.4985
394.0,14.4663
395.0,14.5149
396.0,14.5423
397.0,14.5051
398.0,14.4491
399.0,14.5386
400.0,14.4833
401.0,14.5007
402.0,14.4816
403.0,14.4575
404.0,14.5702
405.0,14.48
406.0,14.539
407.0,14.4619
408.0,14.4865
409.0,14.5185
410.0,14.5298
411.0,14.5369
412.0,14.483
413.0,14.52
414.0,14.5074
415.0,14.4784
416.0,14.5132
417.0,14.5094
418.0,14.4771
419.0,14.4713
420.0,14.5496
421.0,14.5053
422.0,14.5547
423.0,14.4493
424.0,14.5047
425.0,14.5147
426.0,14.4889
427.0,14.4769
428.0,14.4784
429.0,14.5058
430.0,14.4655
431.0,14.4889
432.0,14.4741
433.0,14.4727
434.0,14.5465
435.0,14.5341
436.0,14.5138
437.0,14.5242
438.0,14.5105
439.0,14.5372
440.0,14.5093
441.0,14.459
442.0,14.4995
443.0,14.4902
444.0,14.498
445.0,14.5049
446.0,14.4949
447.0,14.5114
448.0,14.4946
449.0,14.5396
450.0,14.4925
451.0,14.4793
452.0,14.5138
453.0,14.4551
454.0,14.5143
455.0,14.4768
456.0,14.5218
457.0,14.4904
458.0,14.5061
459.0,14.5166
460.0,14.4804
461.0,14.4698
462.0,14.49
463.0,14.5081
464.0,14.473
465.0,14.5109
466.0,14.4448
467.0,14.5119
468.0,14.4488
469.0,14.524
470.0,14.5218
471.0,14.4946
472.0,14.4806
473.0,14.4943
474.0,14.5233
475.0,14.5117
476.0,14.5124
477.0,14.4861
478.0,14.4961
479.0,14.4927
480.0,14.5122
481.0,14.5189
482.0,14.5086
483.0,14.5204
484.0,14.4404
485.0,14.494
486.0,14.4911
487.0,14.4985
488.0,14.4713
489.0,14.4484
490.0,14.5542
491.0,14.4999
492.0,14.4888
493.0,14.5309
494.0,14.5151
495.0,14.4755
496.0,14.4974
497.0,14.4959
498.0,14.492
499.0,14.5497
500.0,14.5152
501.0,14.5031
502.0,14.4761
503.0,14.5284
504.0,14.4448
505.0,14.5089
506.0,14.4989
507.0,14.4399
508.0,14.5325
509.0,14.4567
510.0,14.5144
511.0,14.5395
512.0,14.4874
513.0,14.4715
514.0,14.5067
515.0,14.5152
516.0,14.4362
517.0,14.5552
518.0,14.4902
519.0,14.4944
520.0,14.5077
521.0,14.5245
522.0,14.4858
523.0,14.4987
524.0,14.5387
525.0,14.4619
526.0,14.4978
527.0,14.4882
528.0,14.5277
529.0,14.4812
530.0,14.5017
531.0,14.4885
532.0,14.4901
533.0,14.451
534.0,14.4859
535.0,14.4981
536.0,14.5103
537.0,14.4769
538.0,14.4678
539.0,14.4575
540.0,14.4745
541.0,14.482
542.0,14.5218
543.0,14.5158
544.0,14.5251
545.0,14.5162
546.0,14.5357
547.0,14.4661
548.0,14.5101
549.0,14.5274
550.0,14.5268
551.0,14.495
552.0,14.5014
553.0,14.5303
554.0,14.5039
555.0,14.5115
556.0,14.4888
557.0,14.5169
558.0,14.515
559.0,14.5111
560.0,14.5341
561.0,14.4701
562.0,14.5299
563.0,14.5345
564.0,14.4833
565.0,14.5176
566.0,14.512
567.0,14.4911
568.0,14.494
569.0,14.4866
570.0,14.4768
571.0,14.5308
572.0,14.5247
573.0,14.5049
574.0,14.4788
575.0,14.5045
576.0,14.5382
577.0,14.528
578.0,14.5112
579.0,14.447
580.0,14.5275
581.0,14.4545
582.0,14.4908
583.0,14.5252
584.0,14.4918
585.0,14.5046
586.0,14.499
587.0,14.4928
588.0,14.4683
589.0,14.4784
590.0,14.5448
591.0,14.4868
592.0,14.4662
593.0,14.5095
594.0,14.543
595.0,14.5097
596.0,14.4686
597.0,14.4582
598.0,14.5047
599.0,14.5299
600.0,14.5082
601.0,14.4894
602.0,14.4942
603.0,14.4525
604.0,14.4914
605.0,14.4995
606.0,14.4579
607.0,14.4829
608.0,14.4885
609.0,14.4925
610.0,14.5287
611.0,14.5166
612.0,14.5116
613.0,14.4735
614.0,14.4981
615.0,14.4857
616.0,14.4893
617.0,14.4554
618.0,14.4963
619.0,14.5093
620.0,14.4845
621.0,14.4849
622.0,14.4406
623.0,14.4933
624.0,14.5084
625.0,14.5193
626.0,14.449
627.0,14.494
628.0,14.5279
629.0,14.4608
630.0,14.5207
631.0,14.4538
632.0,14.493
633.0,14.4728
634.0,14.5334
635.0,14.507
636.0,14.4924
637.0,14.4742
638.0,14.4863
639.0,14.5315
640.0,14.4584
641.0,14.5004
642.0,14.4723
643.0,14.4841
644.0,14.4893
645.0,14.4542
646.0,14.5154
647.0,14.4941
648.0,14.5349
649.0,14.4927
650.0,14.4967
651.0,14.4772
652.0,14.4666
653.0,14.5203
654.0,14.4614
655.0,14.5004
656.0,14.4356
657.0,14.5183
658.0,14.4439
659.0,14.4765
660.0,14.5081
661.0,14.4325
662.0,14.4956
663.0,14.4977
664.0,14.5013
665.0,14.5032
666.0,14.5454
667.0,14.4692
668.0,14.4764
669.0,14.5235
670.0,14.4682
671.0,14.5379
672.0,14.4818
673.0,14.496
674.0,14.456
675.0,14.5208
676.0,14.5186
677.0,14.4924
678.0,14.4833
679.0,14.4863
680.0,14.5297
681.0,14.5143
682.0,14.4646
683.0,14.4857
684.0,14.5149
685.0,14.5223
686.0,14.5245
687.0,14.4673
688.0,14.4571
689.0,14.5013
690.0,14.4659
691.0,14.5267
692.0,14.4678
693.0,14.4779
694.0,14.5314
695.0,14.4883
696.0,14.4952
697.0,14.4605
698.0,14.5027
699.0,14.466
700.0,14.4818
701.0,14.4862
702.0,14.5936
703.0,14.5156
704.0,14.5022
705.0,14.502
706.0,14.522
707.0,14.4505
708.0,14.4837
709.0,14.5124
710.0,14.4818
711.0,14.5309
712.0,14.4955
713.0,14.4587
714.0,14.5252
715.0,14.5232
716.0,14.5191
717.0,14.5396
718.0,14.4919
719.0,14.5022
720.0,14.5089
721.0,14.5064
722.0,14.5131
723.0,14.467
724.0,14.4604
725.0,14.5317
726.0,14.4456
727.0,14.4899
728.0,14.46
729.0,14.4656
730.0,14.482
731.0,14.4822
732.0,14.4655
733.0,14.4803
734.0,14.4995
735.0,14.4734
736.0,14.4876
737.0,14.4782
738.0,14.5027
739.0,14.4772
740.0,14.5017
741.0,14.4597
742.0,14.4695
743.0,14.5165
744.0,14.4667
745.0,14.4819
746.0,14.4812
747.0,14.478
748.0,14.4942
749.0,14.4825
750.0,14.4624
751.0,14.4838
752.0,14.452
753.0,14.4472
754.0,14.4908
755.0,14.4802
756.0,14.4985
757.0,14.4974
758.0,14.5023
759.0,14.4644
760.0,14.461
761.0,14.508
762.0,14.486
763.0,14.502
764.0,14.5
765.0,14.485
766.0,14.4589
767.0,14.4824
768.0,14.4841
769.0,14.4818
770.0,14.4553
771.0,14.4943
772.0,14.4912
773.0,14.4837
774.0,14.4784
775.0,14.4251
776.0,14.4843
777.0,14.4646
778.0,14.4837
779.0,14.5088
780.0,14.501
781.0,14.5044
782.0,14.4488
783.0,14.442
784.0,14.4157
785.0,14.4598
786.0,14.4621
787.0,14.4136
788.0,14.4717
789.0,14.4312
790.0,14.4733
791.0,14.4612
792.0,14.4411
793.0,14.431
794.0,14.3977
795.0,14.4366
796.0,14.4206
797.0,14.4346
798.0,14.4116
799.0,14.445
800.0,14.4273
801.0,14.474
802.0,14.4457
803.0,14.3897
804.0,14.4145
805.0,14.4396
806.0,14.5122
807.0,14.4338
808.0,14.4668
809.0,14.4564
810.0,14.4811
811.0,14.4204
812.0,14.4556
813.0,14.4105
814.0,14.3978
815.0,14.4835
816.0,14.4528
817.0,14.4567
818.0,14.4306
819.0,14.4238
820.0,14.3847
821.0,14.4052
822.0,14.4541
823.0,14.4
824.0,14.4354
825.0,14.4337
826.0,14.4638
827.0,14.395
828.0,14.4086
829.0,14.4071
830.0,14.4615
831.0,14.467
832.0,14.4362
833.0,14.4649
834.0,14.4161
835.0,14.4655
836.0,14.4446
837.0,14.4622
838.0,14.4259
839.0,14.4614
840.0,14.4276
841.0,14.4401
842.0,14.4788
843.0,14.4019
844.0,14.4503
845.0,14.4534
846.0,14.4885
847.0,14.4161
848.0,14.4589
849.0,14.4125
850.0,14.4441
851.0,14.4789
852.0,14.4199
853.0,14.4239
854.0,14.4446
855.0,14.4671
856.0,14.4004
857.0,14.4554
858.0,14.4732
859.0,14.4293
860.0,14.4957
861.0,14.4681
862.0,14.4757
863.0,14.437
864.0,14.4379
865.0,14.4421
866.0,14.3942
867.0,14.4174
868.0,14.4773
869.0,14.4692
870.0,14.4594
871.0,14.4842
872.0,14.4234
873.0,14.4732
874.0,14.4824
875.0,14.409
876.0,14.4748
877.0,14.457
878.0,14.4518
879.0,14.4121
880.0,14.4366
881.0,14.4739
882.0,14.442
883.0,14.4326
884.0,14.3815
885.0,14.4444
886.0,14.4255
887.0,14.4717
888.0,14.4217
889.0,14.458
890.0,14.4343
891.0,14.4565
892.0,14.4535
893.0,14.4165
894.0,14.4578
895.0,14.4455
896.0,14.4341
897.0,14.4615
898.0,14.4673
899.0,14.4488
900.0,14.4449
901.0,14.4214
902.0,14.439
903.0,14.4619
904.0,14.4183
905.0,14.4776
906.0,14.4063
907.0,14.4855
908.0,14.4434
909.0,14.4836
910.0,14.4446
911.0,14.4647
912.0,14.4759
913.0,14.467
914.0,14.4442
915.0,14.4604
916.0,14.4505
917.0,14.4396
918.0,14.4677
919.0,14.4759
920.0,14.4334
921.0,14.4361
922.0,14.4465
923.0,14.4459
924.0,14.443
925.0,14.4887
926.0,14.42
927.0,14.432
928.0,14.4157
929.0,14.4372
930.0,14.4495
931.0,14.4122
932.0,14.4475
933.0,14.4341
934.0,14.4248
935.0,14.4309
936.0,14.4348
937.0,14.4962
938.0,14.4453
939.0,14.4361
940.0,14.4311
941.0,14.4287
942.0,14.4169
943.0,14.3815
944.0,14.4496
945.0,14.4915
946.0,14.4384
947.0,14.4694
948.0,14.4527
949.0,14.4426
950.0,14.4584
951.0,14.4464
952.0,14.4451
953.0,14.4353
954.0,14.4615
955.0,14.4418
956.0,14.4566
957.0,14.4318
958.0,14.4217
959.0,14.466
960.0,14.4286
961.0,14.4761
962.0,14.4405
963.0,14.4679
964.0,14.4155
965.0,14.4518
966.0,14.4038
967.0,14.4209
968.0,14.4556
969.0,14.4432
970.0,14.49
971.0,14.4533
972.0,14.4512
973.0,14.4539
974.0,14.4998
975.0,14.4475
976.0,14.3814
977.0,14.4878
978.0,14.4347
979.0,14.4682
980.0,14.4473
981.0,14.4505
982.0,14.4447
983.0,14.4226
984.0,14.4356
985.0,14.4382
986.0,14.4645
987.0,14.4634
988.0,14.4438
989.0,14.3916
990.0,14.4858
991.0,14.4594
992.0,14.4893
993.0,14.4506
994.0,14.4375
995.0,14.464
996.0,14.4327
997.0,14.4879
998.0,14.4511
999.0,14.4441
1000.0,14.4592
1001.0,14.4621
1002.0,14.4351
1003.0,14.4487
1004.0,14.43
1005.0,14.4602
1006.0,14.486
1007.0,14.461
1008.0,14.4484
1009.0,14.4653
1010.0,14.4152
1011.0,14.4398
1012.0,14.3906
1013.0,14.4434
1014.0,14.3942
1015.0,14.4338
1016.0,14.4494
1017.0,14.4182
1018.0,14.4444
1019.0,14.4377
1020.0,14.4418
1021.0,14.3673
1022.0,14.4835
1023.0,14.3965
1024.0,14.425
1025.0,14.4097
1026.0,14.4112
1027.0,14.3962
1028.0,14.3996
1029.0,14.3776
1030.0,14.4028
1031.0,14.4698
1032.0,14.3972
1033.0,14.4618
1034.0,14.3596
1035.0,14.4403
1036.0,14.39
1037.0,14.3815
1038.0,14.3809
1039.0,14.4017
1040.0,14.432
1041.0,14.3589
1042.0,14.4272
1043.0,14.3972
1044.0,14.4306
1045.0,14.4395
1046.0,14.3735
1047.0,14.4165
1048.0,14.4122
1049.0,14.4184
1050.0,14.3955
1051.0,14.4829
1052.0,14.4347
1053.0,14.393
1054.0,14.3724
1055.0,14.3896
1056.0,14.3993
1057.0,14.394
1058.0,14.4131
1059.0,14.3643
1060.0,14.4448
1061.0,14.3712
1062.0,14.4167
1063.0,14.4092
1064.0,14.3737
1065.0,14.3894
1066.0,14.4159
1067.0,14.4224
1068.0,14.3772
1069.0,14.4248
1070.0,14.3841
1071.0,14.4299
1072.0,14.4163
1073.0,14.3646
1074.0,14.4408
1075.0,14.369
1076.0,14.414
1077.0,14.3827
1078.0,14.4427
1079.0,14.3773
1080.0,14.4089
1081.0,14.3888
1082.0,14.3919
1083.0,14.3766
1084.0,14.3627
1085.0,14.3829
1086.0,14.3137
1087.0,14.3817
1088.0,14.361
1089.0,14.3748
1090.0,14.4154
1091.0,14.3658
1092.0,14.3629
1093.0,14.3462
1094.0,14.412
1095.0,14.3596
1096.0,14.4094
1097.0,14.3722
1098.0,14.3354
1099.0,14.3469
1100.0,14.3974
1101.0,14.3547
1102.0,14.3643
1103.0,14.4028
1104.0,14.3894
1105.0,14.4002
1106.0,14.3421
1107.0,14.3954
1108.0,14.3502
1109.0,14.3556
1110.0,14.377
1111.0,14.3618
1112.0,14.3602
1113.0,14.3344
1114.0,14.382
1115.0,14.3781
1116.0,14.3566
1117.0,14.3617
1118.0,14.3752
1119.0,14.3948
1120.0,14.3356
1121.0,14.3836
1122.0,14.3704
1123.0,14.4008
1124.0,14.3478
1125.0,14.3718
1126.0,14.3841
1127.0,14.3453
1128.0,14.3721
1129.0,14.3643
1130.0,14.3893
1131.0,14.4155
1132.0,14.3637
1133.0,14.3496
1134.0,14.3892
1135.0,14.3872
1136.0,14.3641
1137.0,14.4163
1138.0,14.3561
1139.0,14.4333
1140.0,14.3862
1141.0,14.3577
1142.0,14.3482
1143.0,14.3512
1144.0,14.3398
1145.0,14.3445
1146.0,14.4087
1147.0,14.3615
1148.0,14.426
1149.0,14.3448
1150.0,14.3835
1151.0,14.3408
1152.0,14.4033
1153.0,14.3397
1154.0,14.336
1155.0,14.3876
1156.0,14.3775
1157.0,14.3678
1158.0,14.3467
1159.0,14.3799
1160.0,14.3526
1161.0,14.3817
1162.0,14.3645
1163.0,14.3706
1164.0,14.4044
1165.0,14.3615
1166.0,14.4363
1167.0,14.3643
1168.0,14.3738
1169.0,14.3753
1170.0,14.3796
1171.0,14.3833
1172.0,14.4307
1173.0,14.3813
1174.0,14.3808
1175.0,14.4127
1176.0,14.3786
1177.0,14.3823
1178.0,14.3278
1179.0,14.396
1180.0,14.3304
1181.0,14.3671
1182.0,14.3606
1183.0,14.3742
1184.0,14.3549
1185.0,14.3562
1186.0,14.3758
1187.0,14.4018
1188.0,14.3458
1189.0,14.3779
1190.0,14.3362
1191.0,14.3692
1192.0,14.3135
1193.0,14.4138
1194.0,14.3928
1195.0,14.4015
1196.0,14.3691
1197.0,14.3987
1198.0,14.4063
1199.0,14.3729
1200.0,14.4085
1201.0,14.3774
1202.0,14.3835
1203.0,14.3507
1204.0,14.3806
1205.0,14.3812
1206.0,14.4185
1207.0,14.3828
1208.0,14.3872
1209.0,14.3959
1210.0,14.3969
1211.0,14.406
1212.0,14.3851
1213.0,14.3882
1214.0,14.374
1215.0,14.3883
1216.0,14.3659
1217.0,14.3569
1218.0,14.4138
1219.0,14.3831
1220.0,14.3832
1221.0,14.356
1222.0,14.3776
1223.0,14.3813
1224.0,14.3418
1225.0,14.3493
1226.0,14.3347
1227.0,14.3832
1228.0,14.3825
1229.0,14.4031
1230.0,14.3068
1231.0,14.3727
1232.0,14.3862
1233.0,14.3921
1234.0,14.3474
1235.0,14.3611
1236.0,14.3604
1237.0,14.3839
1238.0,14.3691
1239.0,14.4162
1240.0,14.3916
1241.0,14.3521
1242.0,14.4001
1243.0,14.3568
1244.0,14.425
1245.0,14.3753
1246.0,14.3909
1247.0,14.3454
1248.0,14.3777
1249.0,14.3741
1250.0,14.3609
1251.0,14.3793
1252.0,14.3473
1253.0,14.3491
1254.0,14.4125
1255.0,14.3899
1256.0,14.4353
1257.0,14.4176
1258.0,14.3825
1259.0,14.3373
1260.0,14.3801
1261.0,14.3453
1262.0,14.4
1263.0,14.391
1264.0,14.381
1265.0,14.4316
1266.0,14.3764
1267.0,14.3944
1268.0,14.3721
1269.0,14.3472
1270.0,14.3813
1271.0,14.4104
1272.0,14.4284
1273.0,14.3795
1274.0,14.3793
1275.0,14.3682
1276.0,14.3841
1277.0,14.3794
1278.0,14.4013
1279.0,14.3732
1280.0,14.3873
1281.0,14.4231
1282.0,14.414
1283.0,14.3846
1284.0,14.3829
1285.0,14.3782
1286.0,14.3637
1287.0,14.4023
1288.0,14.3915
1289.0,14.3541
1290.0,14.355
1291.0,14.3867
1292.0,14.4187
1293.0,14.3977
1294.0,14.3989
1295.0,14.3499
1296.0,14.3523
1297.0,14.3814
1298.0,14.3616
1299.0,14.389
1300.0,14.3647
1301.0,14.3909
1302.0,14.3952
1303.0,14.3715
1304.0,14.3491
1305.0,14.4175
1306.0,14.4045
1307.0,14.3564
1308.0,14.3665
1309.0,14.3727
1310.0,14.343
1311.0,14.4007
1312.0,14.4151
1313.0,14.3723
1314.0,14.3863
1315.0,14.3744
1316.0,14.4009
1317.0,14.3356
1318.0,14.3571
1319.0,14.3954
1320.0,14.3337
1321.0,14.348
1322.0,14.4111
1323.0,14.382
1324.0,14.3558
1325.0,14.3892
1326.0,14.3855
1327.0,14.3924
1328.0,14.4027
1329.0,14.3306
1330.0,14.3876
1331.0,14.3631
1332.0,14.3929
1333.0,14.3249
1334.0,14.3751
1335.0,14.3609
1336.0,14.3471
1337.0,14.3874
1338.0,14.3679
1339.0,14.4335
1340.0,14.3542
1341.0,14.3954
1342.0,14.3535
1343.0,14.3495
1344.0,14.4167
1345.0,14.3791
1346.0,14.41
1347.0,14.3664
1348.0,14.3853
1349.0,14.3904
1350.0,14.4496
1351.0,14.355
1352.0,14.4161
1353.0,14.4087
1354.0,14.3653
1355.0,14.3753
1356.0,14.3616
1357.0,14.3809
1358.0,14.3525
1359.0,14.3737
1360.0,14.371
1361.0,14.3759
1362.0,14.4596
1363.0,14.3879
1364.0,14.4086
1365.0,14.3698
1366.0,14.4003
1367.0,14.3709
1368.0,14.422
1369.0,14.3927
1370.0,14.3734
1371.0,14.403
1372.0,14.3709
1373.0,14.4136
1374.0,14.3703
1375.0,14.4133
1376.0,14.329
1377.0,14.3954
1378.0,14.3867
1379.0,14.3787
1380.0,14.4127
1381.0,14.3969
1382.0,14.4115
1383.0,14.4159
1384.0,14.3744
1385.0,14.3595
1386.0,14.4054
1387.0,14.3816
1388.0,14.3602
1389.0,14.3862
1390.0,14.3605
1391.0,14.3819
1392.0,14.3694
1393.0,14.4376
1394.0,14.3213
1395.0,14.351
1396.0,14.3852
1397.0,14.3989
1398.0,14.3968
1399.0,14.382
1400.0,14.4273
1401.0,14.3965
1402.0,14.4143
1403.0,14.3915
1404.0,14.3975
1405.0,14.3792
1406.0,14.427
1407.0,14.4031
1408.0,14.3723
1409.0,14.4294
1410.0,14.363
1411.0,14.3822
1412.0,14.3893
1413.0,14.4327
1414.0,14.4006
1415.0,14.4142
1416.0,14.3897
1417.0,14.3521
1418.0,14.4061
1419.0,14.3671
1420.0,14.3946
1421.0,14.3696
1422.0,14.3831
1423.0,14.4278
1424.0,14.3779
1425.0,14.3985
1426.0,14.38
1427.0,14.3811
1428.0,14.382
1429.0,14.3965
1430.0,14.389
1431.0,14.3692
1432.0,14.3902
1433.0,14.3902
1434.0,14.3778
1435.0,14.3908
1436.0,14.4108
1437.0,14.3847
1438.0,14.3814
1439.0,14.3765
1440.0,14.4025
1441.0,14.3788
1442.0,14.4159
1443.0,14.393
1444.0,14.3596
1445.0,14.4041
1446.0,14.3397
1447.0,14.3795
1448.0,14.3618
1449.0,14.4039
1450.0,14.38
1451.0,14.403
1452.0,14.4108
1453.0,14.3789
1454.0,14.438
1455.0,14.37
1456.0,14.4133
1457.0,14.3814
1458.0,14.3636
1459.0,14.4219
1460.0,14.3907
1461.0,14.3679
1462.0,14.3983
1463.0,14.377
1464.0,14.3833
1465.0,14.4193
1466.0,14.3761
1467.0,14.3886
1468.0,14.3957
1469.0,14.4186
1470.0,14.414
1471.0,14.3887
1472.0,14.4456
1473.0,14.3924
1474.0,14.3969
1475.0,14.336
1476.0,14.3775
1477.0,14.3649
1478.0,14.3954
1479.0,14.401
1480.0,14.38
1481.0,14.4055
1482.0,14.3353
1483.0,14.4144
1484.0,14.4263
1485.0,14.3377
1486.0,14.379
1487.0,14.4078
1488.0,14.4005
1489.0,14.3388
1490.0,14.4158
1491.0,14.3693
1492.0,14.4358
1493.0,14.383
1494.0,14.3764
1495.0,14.4152
1496.0,14.3846
1497.0,14.393
1498.0,14.379
1499.0,14.4334
1500.0,14.4133
1501.0,14.3887
1502.0,14.3816
1503.0,14.3623
1504.0,14.3788
1505.0,14.4053
1506.0,14.3705
1507.0,14.3803
1508.0,14.4399
1509.0,14.39
1510.0,14.4259
1511.0,14.3678
1512.0,14.4206
