Time(s), Pressure(PSI)
267.0,54.5992
268.0,53.3429
269.0,52.1189
270.0,50.9474
271.0,49.9613
272.0,49.0301
273.0,48.0614
274.0,47.2415
275.0,46.5445
276.0,45.8154
277.0,45.1023
278.0,44.466
279.0,43.8296
280.0,43.2198
281.0,42.6258
282.0,42.0313
283.0,41.5342
284.0,41.0528
285.0,40.5611
286.0,40.1249
287.0,39.6734
288.0,39.2275
289.0,38.8621
290.0,38.458
291.0,38.0551
292.0,37.7372
293.0,37.3792
294.0,37.0277
295.0,36.7466
296.0,36.4454
297.0,36.1028
298.0,35.8563
299.0,35.6405
300.0,35.2877
301.0,35.0649
302.0,34.8151
303.0,34.5176
304.0,34.2927
305.0,34.0894
306.0,33.8392
307.0,33.61
308.0,33.4024
309.0,33.1386
310.0,33.0277
311.0,32.7205
312.0,32.5842
313.0,32.4027
314.0,32.217
315.0,32.0041
316.0,31.8327
317.0,31.6433
318.0,31.5088
319.0,31.328
320.0,31.1847
321.0,31.0062
322.0,30.8852
323.0,30.6376
324.0,30.4507
325.0,30.4089
326.0,30.1933
327.0,30.1036
328.0,29.9708
329.0,29.8289
330.0,29.6963
331.0,29.5216
332.0,29.4137
333.0,29.2709
334.0,29.2161
335.0,28.9797
336.0,28.9034
337.0,28.8511
338.0,28.6892
339.0,28.5877
340.0,28.4617
341.0,28.3472
342.0,28.22
343.0,28.167
344.0,28.0664
345.0,27.9149
346.0,27.8769
347.0,27.6992
348.0,27.5749
349.0,27.5371
350.0,27.4326
351.0,27.3119
352.0,27.2456
353.0,27.1461
354.0,27.0462
355.0,26.9727
356.0,26.8468
357.0,26.7835
358.0,26.7395
359.0,26.6451
360.0,26.5032
361.0,26.4683
362.0,26.35
363.0,26.3324
364.0,26.2257
365.0,26.1497
366.0,26.0677
367.0,26.0217
368.0,25.9698
369.0,25.8222
370.0,25.819
371.0,25.7117
372.0,25.6447
373.0,25.5958
374.0,25.5489
375.0,25.4106
376.0,25.3897
377.0,25.312
378.0,25.2443
379.0,25.2215
380.0,25.1301
381.0,24.9925
382.0,25.0238
383.0,24.9243
384.0,24.8378
385.0,24.8527
386.0,24.7689
387.0,24.6931
388.0,24.6544
389.0,24.6245
390.0,24.5556
391.0,24.4985
392.0,24.4276
393.0,24.3997
394.0,24.3083
395.0,24.2742
396.0,24.2013
397.0,24.1903
398.0,24.1257
399.0,24.033
400.0,24.0
401.0,23.9782
402.0,23.9127
403.0,23.8665
404.0,23.8226
405.0,23.7848
406.0,23.7246
407.0,23.6473
408.0,23.5702
409.0,23.5644
410.0,23.5612
411.0,23.4278
412.0,23.4542
413.0,23.4164
414.0,23.3466
415.0,23.3407
416.0,23.246
417.0,23.2303
418.0,23.2109
419.0,23.1426
420.0,23.0885
421.0,23.0555
422.0,23.0361
423.0,22.9317
424.0,22.9639
425.0,22.8992
426.0,22.859
427.0,22.8345
428.0,22.7396
429.0,22.7137
430.0,22.7243
431.0,22.6669
432.0,22.6216
433.0,22.6507
434.0,22.5242
435.0,22.459
436.0,22.5257
437.0,22.4373
438.0,22.3854
439.0,22.3477
440.0,22.3522
441.0,22.3129
442.0,22.2888
443.0,22.2343
444.0,22.1779
445.0,22.214
446.0,22.0904
447.0,22.0767
448.0,22.0799
449.0,22.0582
450.0,21.988
451.0,21.9898
452.0,21.922
453.0,21.8865
454.0,21.9051
455.0,21.8436
456.0,21.8117
457.0,21.8097
458.0,21.7654
459.0,21.7292
460.0,21.7217
461.0,21.6362
462.0,21.6483
463.0,21.5867
464.0,21.5494
465.0,21.5348
466.0,21.4847
467.0,21.4678
468.0,21.4446
469.0,21.4486
470.0,21.3979
471.0,21.4243
472.0,21.3394
473.0,21.2992
474.0,21.316
475.0,21.2558
476.0,21.1952
477.0,21.2035
478.0,21.2379
479.0,21.1548
480.0,21.1188
481.0,21.0726
482.0,21.0643
483.0,21.047
484.0,21.0391
485.0,20.9861
486.0,20.9662
487.0,20.9606
488.0,20.9783
489.0,20.9618
490.0,20.9034
491.0,20.9585
492.0,20.8649
493.0,20.8787
494.0,20.8836
495.0,20.7866
496.0,20.8256
497.0,20.7999
498.0,20.7404
499.0,20.73
500.0,20.7327
501.0,20.6646
502.0,20.6445
503.0,20.5896
504.0,20.6138
505.0,20.5779
506.0,20.5496
507.0,20.5166
508.0,20.5382
509.0,20.5228
510.0,20.4869
511.0,20.4498
512.0,20.4485
513.0,20.3696
514.0,20.3426
515.0,20.3871
516.0,20.3452
517.0,20.3264
518.0,20.2933
519.0,20.339
520.0,20.2791
521.0,20.2252
522.0,20.2606
523.0,20.2117
524.0,20.2084
525.0,20.154
526.0,20.1818
527.0,20.1426
528.0,20.1271
529.0,20.0634
530.0,20.0717
531.0,20.0389
532.0,20.0604
533.0,20.0068
534.0,20.0013
535.0,19.96
536.0,19.8923
537.0,19.9519
538.0,19.9167
539.0,19.8452
540.0,19.8708
541.0,19.9457
542.0,19.8367
543.0,19.832
544.0,19.8081
545.0,19.7991
546.0,19.8065
547.0,19.722
548.0,19.7457
549.0,19.7014
550.0,19.7153
551.0,19.698
552.0,19.7014
553.0,19.6443
554.0,19.6211
555.0,19.645
556.0,19.6467
557.0,19.5294
558.0,19.6181
559.0,19.61
560.0,19.5864
561.0,19.5226
562.0,19.5833
563.0,19.5253
564.0,19.4406
565.0,19.5222
566.0,19.4806
567.0,19.4845
568.0,19.4284
569.0,19.4676
570.0,19.4
571.0,19.4055
572.0,19.3592
573.0,19.4021
574.0,19.3547
575.0,19.3537
576.0,19.3656
577.0,19.2524
578.0,19.2777
579.0,19.2864
580.0,19.2779
581.0,19.2445
582.0,19.2573
583.0,19.2444
584.0,19.258
585.0,19.2113
586.0,19.2395
587.0,19.144
588.0,19.1584
589.0,19.1468
590.0,19.1255
591.0,19.0953
592.0,19.1612
593.0,19.1267
594.0,19.1259
595.0,19.0492
596.0,19.0365
597.0,19.0808
598.0,19.0362
599.0,19.0442
600.0,19.0434
601.0,18.995
602.0,18.9761
603.0,18.9762
604.0,18.9815
605.0,18.9278
606.0,18.9455
607.0,18.9235
608.0,18.9594
609.0,18.8834
610.0,18.8644
611.0,18.8842
612.0,18.8845
613.0,18.8468
614.0,18.8647
615.0,18.7909
616.0,18.8752
617.0,18.8104
618.0,18.8074
619.0,18.8441
620.0,18.7967
621.0,18.7595
622.0,18.7694
623.0,18.7442
624.0,18.7073
625.0,18.7485
626.0,18.732
627.0,18.7295
628.0,18.7227
629.0,18.7015
630.0,18.6776
631.0,18.7121
632.0,18.7098
633.0,18.6614
634.0,18.6457
635.0,18.6252
636.0,18.6215
637.0,18.6066
638.0,18.6459
639.0,18.562
640.0,18.5953
641.0,18.5647
642.0,18.5231
643.0,18.5145
644.0,18.533
645.0,18.5444
646.0,18.4933
647.0,18.481
648.0,18.5139
649.0,18.4538
650.0,18.4661
651.0,18.4833
652.0,18.4245
653.0,18.4488
654.0,18.3826
655.0,18.4343
656.0,18.3677
657.0,18.4309
658.0,18.389
659.0,18.4122
660.0,18.3695
661.0,18.3393
662.0,18.3529
663.0,18.355
664.0,18.3384
665.0,18.3282
666.0,18.3427
667.0,18.3524
668.0,18.2973
669.0,18.3303
670.0,18.2985
671.0,18.307
672.0,18.2719
673.0,18.2801
674.0,18.2524
675.0,18.2845
676.0,18.2613
677.0,18.2495
678.0,18.162
679.0,18.2463
680.0,18.2212
681.0,18.224
682.0,18.2125
683.0,18.2319
684.0,18.25
685.0,18.2001
686.0,18.2041
687.0,18.2169
688.0,18.1927
689.0,18.1412
690.0,18.1542
691.0,18.14
692.0,18.1533
693.0,18.1567
694.0,18.1085
695.0,18.1365
696.0,18.0994
697.0,18.1669
698.0,18.1032
699.0,18.0827
700.0,18.1208
701.0,18.0363
702.0,18.0761
703.0,18.1192
704.0,18.0299
705.0,18.0372
706.0,18.001
707.0,18.0382
708.0,18.0476
709.0,18.0126
710.0,17.9988
711.0,17.9983
712.0,17.9754
713.0,18.0319
714.0,17.9717
715.0,17.9762
716.0,17.9476
717.0,17.9746
718.0,17.9805
719.0,17.9813
720.0,17.9944
721.0,17.9507
722.0,17.9265
723.0,17.8667
724.0,17.9043
725.0,17.9342
726.0,17.8907
727.0,17.8653
728.0,17.8917
729.0,17.9
730.0,17.814
731.0,17.8362
732.0,17.8681
733.0,17.8726
734.0,17.8452
735.0,17.8107
736.0,17.8284
737.0,17.8339
738.0,17.8656
739.0,17.8268
740.0,17.8342
741.0,17.7902
742.0,17.7627
743.0,17.7256
744.0,17.7658
745.0,17.8174
746.0,17.6937
747.0,17.7546
748.0,17.7691
749.0,17.7005
750.0,17.7438
751.0,17.7124
752.0,17.7355
753.0,17.6633
754.0,17.7593
755.0,17.6819
756.0,17.6992
757.0,17.6889
758.0,17.6856
759.0,17.6644
760.0,17.6546
761.0,17.6678
762.0,17.6881
763.0,17.6505
764.0,17.6579
765.0,17.6151
766.0,17.597
767.0,17.6309
768.0,17.6175
769.0,17.6163
770.0,17.6208
771.0,17.5585
772.0,17.6333
773.0,17.5954
774.0,17.5968
775.0,17.6203
776.0,17.6002
777.0,17.5318
778.0,17.5053
779.0,17.5551
780.0,17.5186
781.0,17.5561
782.0,17.5073
783.0,17.5236
784.0,17.5143
785.0,17.5218
786.0,17.5093
787.0,17.4782
788.0,17.513
789.0,17.5216
790.0,17.5
791.0,17.4891
792.0,17.5024
793.0,17.4436
794.0,17.4876
795.0,17.5033
796.0,17.4298
797.0,17.4384
798.0,17.4436
799.0,17.4518
800.0,17.3985
801.0,17.4364
802.0,17.3912
803.0,17.3903
804.0,17.4397
805.0,17.4106
806.0,17.3869
807.0,17.3435
808.0,17.3987
809.0,17.3563
810.0,17.3307
811.0,17.4104
812.0,17.3458
813.0,17.3603
814.0,17.2757
815.0,17.3715
816.0,17.3487
817.0,17.388
818.0,17.3134
819.0,17.3165
820.0,17.3439
821.0,17.3393
822.0,17.3027
823.0,17.331
824.0,17.3522
825.0,17.3284
826.0,17.3307
827.0,17.289
828.0,17.2747
829.0,17.2795
830.0,17.249
831.0,17.2797
832.0,17.2458
833.0,17.2433
834.0,17.2313
835.0,17.2058
836.0,17.2357
837.0,17.2093
838.0,17.2551
839.0,17.2241
840.0,17.2383
841.0,17.1882
842.0,17.2158
843.0,17.1808
844.0,17.2113
845.0,17.2147
846.0,17.1751
847.0,17.1929
848.0,17.1832
849.0,17.2064
850.0,17.1393
851.0,17.1955
852.0,17.1428
853.0,17.137
854.0,17.1498
855.0,17.1169
856.0,17.1334
857.0,17.1333
858.0,17.1509
859.0,17.1208
860.0,17.137
861.0,17.1152
862.0,17.1136
863.0,17.1329
864.0,17.0456
865.0,17.0999
866.0,17.0328
867.0,17.0874
868.0,17.0138
869.0,17.027
870.0,17.1046
871.0,17.076
872.0,17.0849
873.0,17.051
874.0,17.0662
875.0,17.0351
876.0,17.102
877.0,17.0392
878.0,16.9872
879.0,17.0036
880.0,17.0464
881.0,17.0672
882.0,16.9952
883.0,17.0679
884.0,16.9762
885.0,17.0483
886.0,16.9822
887.0,17.0086
888.0,16.9775
889.0,16.9698
890.0,16.9639
891.0,16.959
892.0,17.0059
893.0,16.9799
894.0,16.9732
895.0,16.9737
896.0,17.0126
897.0,16.9326
898.0,16.9237
899.0,16.9471
900.0,16.9463
901.0,16.8978
902.0,16.9058
903.0,16.9719
904.0,16.9118
905.0,16.898
906.0,16.8928
907.0,16.909
908.0,16.9668
909.0,16.8863
910.0,16.8689
911.0,16.8785
912.0,16.8517
913.0,16.8778
914.0,16.8928
915.0,16.8957
916.0,16.8509
917.0,16.8756
918.0,16.8563
919.0,16.8761
920.0,16.8715
921.0,16.8842
922.0,16.8354
923.0,16.8388
924.0,16.8403
925.0,16.8161
926.0,16.8126
927.0,16.8547
928.0,16.8435
929.0,16.8046
930.0,16.8392
931.0,16.8269
932.0,16.7883
933.0,16.8407
934.0,16.7782
935.0,16.8289
936.0,16.822
937.0,16.783
938.0,16.7535
939.0,16.7789
940.0,16.7856
941.0,16.7494
942.0,16.7924
943.0,16.7508
944.0,16.7906
945.0,16.7369
946.0,16.7551
947.0,16.7573
948.0,16.7825
949.0,16.7514
950.0,16.7223
951.0,16.7486
952.0,16.7002
953.0,16.7279
954.0,16.6955
955.0,16.7669
956.0,16.726
957.0,16.754
958.0,16.7004
959.0,16.7195
960.0,16.7126
961.0,16.6517
962.0,16.7216
963.0,16.6385
964.0,16.6883
965.0,16.6947
966.0,16.6537
967.0,16.6594
968.0,16.6925
969.0,16.6992
970.0,16.6603
971.0,16.6388
972.0,16.6399
973.0,16.6853
974.0,16.6082
975.0,16.6378
976.0,16.6551
977.0,16.6201
978.0,16.6427
979.0,16.5634
980.0,16.6119
981.0,16.6199
982.0,16.6134
983.0,16.5944
984.0,16.6116
985.0,16.5913
986.0,16.5999
987.0,16.6152
988.0,16.5985
989.0,16.5937
990.0,16.5995
991.0,16.606
992.0,16.5641
993.0,16.5937
994.0,16.5828
995.0,16.5778
996.0,16.559
997.0,16.5579
998.0,16.5822
999.0,16.5637
1000.0,16.5653
1001.0,16.5566
1002.0,16.5408
1003.0,16.5248
1004.0,16.5313
1005.0,16.5762
1006.0,16.5234
1007.0,16.5222
1008.0,16.5108
1009.0,16.5427
1010.0,16.5069
1011.0,16.5319
1012.0,16.5295
1013.0,16.4823
1014.0,16.4796
1015.0,16.4536
1016.0,16.5459
1017.0,16.4745
1018.0,16.4701
1019.0,16.4868
1020.0,16.4819
1021.0,16.4991
1022.0,16.4551
1023.0,16.4892
1024.0,16.4655
1025.0,16.4763
1026.0,16.4114
1027.0,16.5223
1028.0,16.4465
1029.0,16.4648
1030.0,16.4409
1031.0,16.4196
1032.0,16.4495
1033.0,16.4449
1034.0,16.4117
1035.0,16.445
1036.0,16.4445
1037.0,16.4551
1038.0,16.4216
1039.0,16.4562
1040.0,16.3866
1041.0,16.4307
1042.0,16.4221
1043.0,16.4136
1044.0,16.3859
1045.0,16.4
1046.0,16.3948
1047.0,16.3873
1048.0,16.4106
1049.0,16.3587
1050.0,16.4364
1051.0,16.3794
1052.0,16.4101
1053.0,16.4087
1054.0,16.3534
1055.0,16.3571
1056.0,16.3669
1057.0,16.3936
1058.0,16.3881
1059.0,16.3462
1060.0,16.3172
1061.0,16.3588
1062.0,16.3201
1063.0,16.3505
1064.0,16.3986
1065.0,16.3106
1066.0,16.3719
1067.0,16.3317
1068.0,16.3032
1069.0,16.3138
1070.0,16.3366
1071.0,16.3111
1072.0,16.3062
1073.0,16.3341
1074.0,16.303
1075.0,16.3493
1076.0,16.3084
1077.0,16.2955
1078.0,16.2813
1079.0,16.2849
1080.0,16.2865
1081.0,16.2873
1082.0,16.3043
1083.0,16.3216
1084.0,16.2746
1085.0,16.25
1086.0,16.29
1087.0,16.3132
1088.0,16.2945
1089.0,16.2143
1090.0,16.2572
1091.0,16.2947
1092.0,16.2693
1093.0,16.2565
1094.0,16.2113
1095.0,16.2718
1096.0,16.2553
1097.0,16.2378
1098.0,16.2503
1099.0,16.2398
1100.0,16.2336
1101.0,16.25
1102.0,16.2058
1103.0,16.2232
1104.0,16.2207
1105.0,16.2213
1106.0,16.2175
1107.0,16.258
1108.0,16.2303
1109.0,16.2398
1110.0,16.2151
1111.0,16.1744
1112.0,16.1679
1113.0,16.2132
1114.0,16.2071
1115.0,16.1905
1116.0,16.2415
1117.0,16.1629
1118.0,16.1891
1119.0,16.1547
1120.0,16.2094
1121.0,16.1997
1122.0,16.2001
1123.0,16.1593
1124.0,16.1764
1125.0,16.1855
1126.0,16.1532
1127.0,16.1663
1128.0,16.1357
1129.0,16.2029
1130.0,16.1201
1131.0,16.1743
1132.0,16.1589
1133.0,16.1661
1134.0,16.1332
1135.0,16.0933
1136.0,16.1461
1137.0,16.1211
1138.0,16.1544
1139.0,16.1449
1140.0,16.138
1141.0,16.1333
1142.0,16.1472
1143.0,16.1312
1144.0,16.0783
1145.0,16.1502
1146.0,16.1172
1147.0,16.1395
1148.0,16.0845
1149.0,16.1086
1150.0,16.1105
1151.0,16.0854
1152.0,16.1448
1153.0,16.0861
1154.0,16.054
1155.0,16.0656
1156.0,16.1182
1157.0,16.1116
1158.0,16.0599
1159.0,16.0897
1160.0,16.1039
1161.0,16.084
1162.0,16.0371
1163.0,16.0617
1164.0,16.0266
1165.0,16.0854
1166.0,16.0752
1167.0,16.0623
1168.0,16.0611
1169.0,16.0351
1170.0,16.0695
1171.0,16.0472
1172.0,16.0929
1173.0,16.0043
1174.0,16.072
1175.0,16.0219
1176.0,16.0623
1177.0,16.047
1178.0,16.0272
1179.0,16.0125
1180.0,16.0226
1181.0,16.0555
1182.0,15.9789
1183.0,15.8913
1184.0,15.884
1185.0,15.8928
1186.0,15.818
1187.0,15.735
1188.0,15.747
1189.0,15.6051
1190.0,15.6218
1191.0,15.5141
1192.0,15.5002
1193.0,15.4421
1194.0,15.4308
1195.0,15.3749
1196.0,15.2884
1197.0,15.2972
1198.0,15.2112
1199.0,15.2293
1200.0,15.1669
1201.0,15.1016
1202.0,15.1202
1203.0,15.0365
1204.0,15.0708
1205.0,14.9758
1206.0,15.0221
1207.0,14.9352
1208.0,14.923
1209.0,14.9198
1210.0,14.8795
1211.0,14.8529
1212.0,14.8376
1213.0,14.8069
1214.0,14.7665
1215.0,14.7863
1216.0,14.7044
1217.0,14.777
1218.0,14.7296
1219.0,14.6912
1220.0,14.6796
1221.0,14.6407
1222.0,14.6089
1223.0,14.6105
1224.0,14.6101
1225.0,14.5868
1226.0,14.5693
1227.0,14.62
1228.0,14.5619
1229.0,14.578
1230.0,14.5207
1231.0,14.5485
1232.0,14.5254
1233.0,14.4944
1234.0,14.5163
1235.0,14.5287
1236.0,14.4934
1237.0,14.504
1238.0,14.456
1239.0,14.4707
1240.0,14.464
1241.0,14.4215
1242.0,14.4621
1243.0,14.4302
1244.0,14.4895
1245.0,14.4798
1246.0,14.441
1247.0,14.4472
1248.0,14.4316
1249.0,14.4279
1250.0,14.4276
1251.0,14.4108
1252.0,14.4371
1253.0,14.4323
1254.0,14.4239
1255.0,14.4014
1256.0,14.4073
1257.0,14.3791
1258.0,14.4087
1259.0,14.4083
1260.0,14.4347
1261.0,14.3524
1262.0,14.424
1263.0,14.3908
1264.0,14.4309
1265.0,14.3696
1266.0,14.3667
1267.0,14.4305
1268.0,14.3948
1269.0,14.4369
1270.0,14.4285
1271.0,14.3964
1272.0,14.4529
1273.0,14.4212
1274.0,14.4439
1275.0,14.4242
1276.0,14.4212
1277.0,14.4171
1278.0,14.4451
1279.0,14.3706
1280.0,14.4403
1281.0,14.3622
1282.0,14.4314
1283.0,14.4216
1284.0,14.4226
1285.0,14.4301
1286.0,14.4188
1287.0,14.4526
1288.0,14.3883
1289.0,14.4356
1290.0,14.4613
1291.0,14.4881
1292.0,14.3839
1293.0,14.4354
1294.0,14.4437
1295.0,14.4408
1296.0,14.4322
1297.0,14.4029
1298.0,14.4627
1299.0,14.4056
1300.0,14.4456
1301.0,14.4564
