Time(s), Pressure(PSI)
0,15.0082
1.0,14.9992
2.0,15.067
3.0,15.0448
4.0,15.0392
5.0,15.0468
6.0,15.0593
7.0,15.0929
8.0,15.0351
9.0,15.0529
10.0,15.0301
11.0,15.0012
12.0,15.0513
13.0,14.9956
14.0,15.0392
15.0,14.9949
16.0,14.9628
17.0,15.054
18.0,15.0325
19.0,15.0698
20.0,15.0364
21.0,15.0522
22.0,15.0796
23.0,15.0753
24.0,15.0279
25.0,15.0538
26.0,15.077
27.0,15.02
28.0,15.0907
29.0,15.0167
30.0,15.0377
31.0,15.0582
32.0,15.1032
33.0,15.0554
34.0,15.0271
35.0,15.0823
36.0,15.0437
37.0,15.0586
38.0,15.0507
39.0,15.0163
40.0,15.0529
41.0,15.034
42.0,15.0609
43.0,15.0384
44.0,15.0552
45.0,15.0785
46.0,15.0599
47.0,15.026
48.0,15.0473
49.0,15.0551
50.0,15.0727
51.0,15.038
52.0,15.0294
53.0,15.1136
54.0,15.0383
55.0,15.0788
56.0,15.0737
57.0,15.0736
58.0,15.0296
59.0,15.0677
60.0,15.0796
61.0,15.0122
62.0,15.0534
63.0,15.0573
64.0,15.1316
65.0,15.0803
66.0,15.067
67.0,15.0539
68.0,15.0759
69.0,15.0467
70.0,15.0445
71.0,15.0551
72.0,15.0647
73.0,15.0471
74.0,15.0451
75.0,15.0643
76.0,15.0604
77.0,15.0312
78.0,15.0776
79.0,15.0475
80.0,15.0915
81.0,14.9973
82.0,15.0463
83.0,15.0655
84.0,15.0696
85.0,15.0695
86.0,15.0809
87.0,15.0862
88.0,15.0435
89.0,15.1248
90.0,15.0506
91.0,15.0897
92.0,15.0645
93.0,15.092
94.0,15.0668
95.0,15.0508
96.0,15.0751
97.0,15.0445
98.0,15.1095
99.0,15.0432
100.0,15.04
101.0,15.0726
102.0,15.068
103.0,15.0617
104.0,15.0586
105.0,15.143
106.0,15.0477
107.0,15.1063
108.0,15.0582
109.0,15.0804
110.0,15.0697
111.0,15.062
112.0,15.0676
113.0,15.066
114.0,15.0853
115.0,15.0298
116.0,15.0687
117.0,15.0758
118.0,15.0702
119.0,15.0788
120.0,15.0463
121.0,15.0626
122.0,15.0898
123.0,15.0864
124.0,15.0329
125.0,15.0932
126.0,15.0875
127.0,15.0124
128.0,15.0864
129.0,15.0833
130.0,15.126
131.0,15.058
132.0,15.0553
133.0,15.0767
134.0,15.0603
135.0,15.0266
136.0,15.0905
137.0,15.0673
138.0,15.0715
139.0,15.1159
140.0,15.078
141.0,15.0887
142.0,15.0297
143.0,15.0784
144.0,15.0698
145.0,15.0516
146.0,15.0811
147.0,15.0741
148.0,15.0717
149.0,15.0308
150.0,15.1025
151.0,15.0321
152.0,15.0717
153.0,15.0958
154.0,15.0614
155.0,15.1169
156.0,15.0956
157.0,15.0829
158.0,15.0991
159.0,15.0672
160.0,15.0913
161.0,15.1018
162.0,15.0625
163.0,15.0183
164.0,15.0806
165.0,15.048
166.0,15.0699
167.0,15.0624
168.0,15.0813
169.0,15.0623
170.0,15.0588
171.0,15.0776
172.0,15.0997
173.0,15.1056
174.0,15.0591
175.0,15.0675
176.0,15.0451
177.0,15.0393
178.0,15.0222
179.0,14.9817
180.0,15.0076
181.0,14.9692
182.0,15.0008
183.0,14.9662
184.0,14.9811
185.0,15.0048
186.0,15.0004
187.0,15.0103
188.0,14.9893
189.0,15.011
190.0,14.9757
191.0,14.9936
192.0,14.9894
193.0,15.0187
194.0,14.9749
195.0,14.9863
196.0,14.9847
197.0,14.9482
198.0,14.9461
199.0,14.9601
200.0,14.9505
201.0,14.9374
202.0,14.9731
203.0,14.9309
204.0,14.9621
205.0,14.9594
206.0,14.9218
207.0,14.9732
208.0,14.9263
209.0,14.9791
210.0,14.9466
211.0,14.9739
212.0,14.9761
213.0,14.9429
214.0,14.9661
215.0,14.9369
216.0,14.9621
217.0,14.9543
218.0,14.9885
219.0,14.9209
220.0,14.9409
221.0,14.9425
222.0,14.9276
223.0,14.9907
224.0,14.9395
225.0,14.9726
226.0,14.9443
227.0,14.9682
228.0,14.9418
229.0,14.9205
230.0,14.9816
231.0,14.9811
232.0,14.9764
233.0,14.9383
234.0,14.9633
235.0,14.9162
236.0,14.9795
237.0,14.9038
238.0,14.8974
239.0,14.9077
240.0,14.9145
241.0,14.9036
242.0,14.9163
243.0,14.9628
244.0,14.9163
245.0,14.8915
246.0,14.8959
247.0,14.9147
248.0,14.9926
249.0,14.8564
250.0,14.9456
251.0,14.868
252.0,14.9179
253.0,14.9168
254.0,14.9336
255.0,14.9057
256.0,14.8934
257.0,14.9526
258.0,14.9236
259.0,14.9597
260.0,14.943
261.0,14.9479
262.0,14.896
263.0,14.9105
264.0,14.9818
265.0,14.8904
266.0,14.9597
267.0,14.9228
268.0,14.9567
269.0,14.9
270.0,14.9125
271.0,14.926
272.0,14.9146
273.0,14.9457
274.0,14.9392
275.0,14.9599
276.0,14.9347
277.0,14.9195
278.0,14.9616
279.0,14.9473
280.0,14.9053
281.0,14.9011
282.0,14.9677
283.0,14.8988
284.0,14.9575
285.0,14.9263
286.0,14.9449
287.0,14.9047
288.0,14.9053
289.0,14.9595
290.0,14.9108
291.0,14.9105
292.0,14.9002
293.0,14.9438
294.0,14.893
295.0,14.9184
296.0,14.9458
297.0,14.8964
298.0,14.9506
299.0,14.8637
300.0,14.9441
301.0,14.9199
302.0,14.9588
303.0,14.933
304.0,14.9534
305.0,14.8869
306.0,14.9144
307.0,14.9634
308.0,14.8849
309.0,14.9842
310.0,14.9264
311.0,14.9171
312.0,14.9173
313.0,14.9301
314.0,14.948
315.0,14.8805
316.0,14.941
317.0,14.922
318.0,14.9316
319.0,14.9016
320.0,14.9714
321.0,14.9444
322.0,14.9351
323.0,14.9381
324.0,14.9435
325.0,14.9541
326.0,14.9177
327.0,14.9541
328.0,14.9511
329.0,14.9629
330.0,14.9038
331.0,14.9242
332.0,14.9078
333.0,14.9444
334.0,14.9617
335.0,14.9504
336.0,14.9722
337.0,14.914
338.0,14.9534
339.0,14.9326
340.0,14.923
341.0,14.9614
342.0,14.93
343.0,14.9392
344.0,14.9128
345.0,14.964
346.0,14.9231
347.0,14.9349
348.0,14.9029
349.0,14.909
350.0,14.9777
351.0,14.9224
352.0,15.0236
353.0,14.937
354.0,14.9724
355.0,14.9369
356.0,15.002
357.0,14.9422
358.0,14.9214
359.0,14.9678
360.0,14.9003
361.0,14.9671
362.0,14.9398
363.0,14.94
364.0,14.9412
365.0,14.9515
366.0,14.9369
367.0,14.9491
368.0,14.9621
369.0,14.9253
370.0,14.9006
371.0,14.9214
372.0,14.8916
373.0,14.908
374.0,14.9102
375.0,14.8774
376.0,14.8925
377.0,14.9063
378.0,14.919
379.0,14.9454
380.0,14.8921
381.0,14.9362
382.0,14.9169
383.0,14.9349
384.0,14.9487
385.0,14.8771
386.0,14.9323
387.0,14.8747
388.0,14.9607
389.0,14.9273
390.0,14.9553
391.0,14.9275
392.0,14.8727
393.0,14.905
394.0,14.9109
395.0,14.9415
396.0,14.9228
397.0,14.9246
398.0,14.9211
399.0,14.9284
400.0,14.9187
401.0,14.8899
402.0,14.9184
403.0,14.9416
404.0,14.9502
405.0,14.9263
406.0,14.9435
407.0,14.9222
408.0,14.9241
409.0,14.9005
410.0,14.8881
411.0,14.9226
412.0,14.9336
413.0,14.9917
414.0,14.9086
415.0,14.9259
416.0,14.8946
417.0,14.8956
418.0,14.9249
419.0,14.9234
420.0,14.9671
421.0,14.9474
422.0,14.9449
423.0,14.958
424.0,14.9503
425.0,14.9714
426.0,14.9401
427.0,14.9656
428.0,14.914
429.0,14.9368
430.0,14.9095
431.0,14.945
432.0,14.9007
433.0,14.9284
434.0,14.8866
435.0,14.9449
436.0,14.9503
437.0,14.9497
438.0,14.918
439.0,14.889
440.0,14.9158
441.0,14.909
442.0,14.9241
443.0,14.9395
444.0,14.9283
445.0,14.9538
446.0,14.9169
447.0,14.9002
448.0,14.9318
449.0,14.9657
450.0,14.936
451.0,14.948
452.0,14.9315
453.0,14.9367
454.0,14.9348
455.0,14.9247
456.0,14.9813
457.0,14.9093
458.0,14.9232
459.0,14.9192
460.0,14.8837
461.0,14.9365
462.0,14.877
463.0,14.9647
464.0,14.9501
465.0,14.9681
466.0,14.9218
467.0,14.9504
468.0,14.9397
469.0,14.9408
470.0,14.9238
471.0,14.9219
472.0,14.9477
473.0,14.9453
474.0,14.9061
475.0,14.9425
476.0,14.8997
477.0,14.8871
478.0,14.901
479.0,14.9538
480.0,14.9155
481.0,14.9402
482.0,14.9383
483.0,14.9537
484.0,14.9428
485.0,14.9638
486.0,14.9528
487.0,14.9054
488.0,14.9675
489.0,14.8853
490.0,14.9264
491.0,14.9555
492.0,14.9151
493.0,14.9686
494.0,14.9567
495.0,14.9308
496.0,14.9207
497.0,14.9722
498.0,14.9504
499.0,14.9337
500.0,14.9241
501.0,14.9526
502.0,14.935
503.0,14.9273
504.0,14.9548
505.0,14.896
506.0,14.9406
507.0,14.9264
508.0,14.9618
509.0,14.9153
510.0,14.9039
511.0,14.9117
512.0,14.9416
513.0,14.9666
514.0,14.8769
515.0,14.9371
516.0,14.9366
517.0,14.9739
518.0,14.9391
519.0,14.9542
520.0,14.8877
521.0,14.9331
522.0,14.965
523.0,14.9541
524.0,14.945
525.0,14.9204
526.0,14.9462
527.0,14.9082
